feature,word_id,valid,context_string
2627,25878647_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"" which is only found in Angola."
2627,25878629_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"", it occurs at only one known location"
2627,25878455_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"". It has been reported only from two"
2627,25878694_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"" which is found in the rivers flowing"
2627,25878630_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"" which is found in the central Congo"
2627,25878555_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"", it is only found in Little Scarcies"
2627,25878567_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"" which ha so far only been recorded"
2627,25878599_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"" from the upper and middle Congo Basin"
2627,25878663_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"". It is found in permanent, spring"
2627,25878597_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"" which is endemic to the KonkourÃ© basin"
2627,25878518_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"". It is endemic to Angola."
2627,25878461_16,YES," genus: is a species of ray-finned fish in the * genus* ""Enteromius"". It is known only from its type"
2627,25878535_18,YES," genus: species of freshwater benthopelagic ray-finned fish in the * genus* ""Enteromius"" it is endemic to the Bagbwe River"
2627,3f1dac4f0762110f4a6f2e81b31a4f516f42493d_52074,NO," toilet: about it.		Here she made a rapid * toilet* , finding everything she required with the	exception of"
2627,eedd807a88aeb1b93f7b7a20642ece1817079e81_87971,NO," observed: tail;	and it was made (for Scrooge * observed* it closely) of cash-boxes, keys,"
2627,01d893b0537b12cf5f1fa28888d682de85bace7a_39870,NO," aunt: did uncle say that I was like Mr Deering, * aunt* ?"" whispered Vane.	""I'm not a"
2627,3422e9152879cc923e2d84a95ae22e3f3528d441_368,YES,"genus: [Illustration: No 37]		Of the * genus* _Chironia_, ten species are enumerated in Prof."
2627,68ef1ee58ae9a2e8ee56ee537543c04a290e35dc_15799,NO," species: Crowfoot.			In giving a representation of this * species* of Ranunculus, we have made a	slight deviation"
1976,0b4fb6d34378d161bc94056bae10b6a05a1368bc_8198,NO,"place: side to advance.		20. If his * place* of encampment is easy of access, he is tendering"
1976,34254395_517,NO," dominant: It has D as its tonic, and a modal * dominant* of F.	The third movement is the slow"
1976,5c588d413cf54e444383245cc9e6bc03e483ea89_133918,NO," precious: in	Mexico, and a large output of the * precious* metals is being made.		Lower California contains"
1976,0b4fb6d34378d161bc94056bae10b6a05a1368bc_4357,YES," fresh: awaits the coming of	the enemy, will be * fresh* for the fight; whoever is second in the field"
1976,722b3603285d391f761bb855bfedec884cbf167b_46933,YES," appeal: , yet no	philosophy can afford to disregard an * appeal* to actual experience	as long as actual experience includes"
1976,eedd807a88aeb1b93f7b7a20642ece1817079e81_4571,NO," welcome: gave him greeting loud.	    ""Now welcome, * welcome* , Sextus!	      Now welcome to thy home!"
1976,0b4fb6d34378d161bc94056bae10b6a05a1368bc_5315,YES,"vulnerable: to reveal himself, so as to find out his * vulnerable* spots.		24. Carefully compare the opposing"
1976,5ff220d97c9b5533e0652209993d8b85cfc584df_43773,YES," condition: Earl of Mar was not, therefore, in a * condition* to pursue the	advantage which he had gained,"
1976,6e02c30fd9c3df7c4d1d055c0b4ff656216556ac_69723,NO, sensitive: ether vibration interfere with the	operation of the extremely * sensitive* fields and lenses of force which	must be used
1976,5c588d413cf54e444383245cc9e6bc03e483ea89_133843,NO," precious: Sonora is a rich field for the working of the * precious* metals,	and offers great possibilities."
1976,4a210087ba1d4498efbf94edc7aa339c18d1fc12_133576,YES, appeal: Already I have had to point out that an * appeal* to ethnological	evidence is the means of avoiding the
1976,1fd63af0ce61ab7efcb24f655b9ee82ea669115a_26118,YES," appeal: the more to her own opinion. But by an * appeal* to her affection for	her mother, by representing"
1976,0d3ae8868256fec09c7bf2e4686eabdda14bf9fc_76902,YES," appeal: always use	such opportunities, and they made an * appeal* to the Revolutionary	tradition by calling their convention on"
1976,1974db591af8ca664c437a365238c52034e4e1ea_22311,YES, vital: to those two armies	and their leaders the most * vital* positions in the great battle he was	planning.
1976,d1f9e4db49430fab6ffb8af9e45cc26212878b90_58754,NO," turned: if he	don't weigh five pound!"" and * turned* him upside down and he belched out a	double"
1976,41b529005fb807b2deb4a7d3d83770a92663bd08_6374,NO," witness: Lydia quietly. ""Miss Briggerland	swore in the * witness* -box that no such interview had occurred."""
1976,cd565a1c7697f2ef8bec04bbdbbc6e2dd92eb6af_84653,YES," appeal: waking vision, can enforce this second appeal--this * appeal* to the	intelligence--by introducing the indefinite """
1976,2533ac31d56c46a7dd2054af7e9298f3d15c804d_81545,YES, reaction: any	     existing ruling body_. His impetus carried this * reaction* against	     the crude democratic idea to its extremest opposite
1976,bdd20add99fea365148da917e1acdf3ccbffc758_13810,YES, appeal: given to the	reputation of the Smiths was an * appeal* to Susannah's sympathy for them.	Mrs.
1976,a6530fae2d7cbc17fc29e0385c6723b0c914afc6_73257,YES," confession: , and this very act	would seem like a * confession* of guilt.		""Yes, that will"
1976,2222439384972fa0d812da97aa9db4e0103089d2_25401,NO," last: ,	    March indefatigably on!	      And for the * last* effect,	      Still keep the sword erect."
1976,8ebe47efa95d7f2711acdd919d234ef469eb04f8_92587,YES, appeal: the place for adjusting affairs of honour.	The * appeal* to the sanctity of Mr. Kecskerey's house also
1976,b3e5ab1b9abaf27c782f09e80550a0af3699c253_58214,YES," agony: Carbonel, who was, of course, in an * agony* to get home and defend	his property, but"
1976,05900cbe4768bd7ada2d336f4c8c71f11688d42b_29640,NO, vital: Wafts through these earthly mists and vapors dense	  A * vital* breath of more ethereal air.		Our little
1976,5041e1da8f96a401a01b2ede39224f981eeba7db_23085,YES, appeal: the attitude of the Union cause very	strongly to * appeal* to English sympathy. It was openly set forth that
1976,dd14518d98fe45ab570ca4defa33dbf69a55fd5e_45345,NO," last: and cruel, only to	be used as a * last* resource, when ordinary punishments suitable for	gentlemen fail"
1976,40200531cf3ab15f926adba26d22c2bf4e8eb3f4_109849,NO," likely: by	their terrible reverse, would be more than * likely* to seek an early	revenge, Jack and Carlos"
1976,794c9a135249c3df945cc6781a59c33c98404524_68831,NO," turned: They naturally cried out louder than the	others, * turned* in righteous wrath toward the high, solitary bench where"
1976,bbd4cacdb4378453b475eb871c7fbe2f02618daa_146498,NO," breath: ""Holy Virgin!"" exclaimed the ladies in a * breath* .		""How many can we muster?"""
1307,02881b0c4af04ea4937f2c59768c43bdda9480af_95070,YES," said: the	fighting.""		""Oh no,"" * said* Pen, ""I don't think so."
1307,27f5b4e9f7cb7f46d9d7026ebbba5bd496855508_17528,YES," said: , money we have,' I told	her,"" * said* Agnes, ""'there's no lazy-bones in"
1307,6da2b9522ca8562ea609f866b577419f65fa5e01_128988,YES," said: was very pretty!""		""Pretty enough,"" * said* Aunt Maria, ""and I miss my guess if"
1307,0c7eec372cfdf032b8587260ecf7d94b0199677e_112543,YES," said: .		""To be sure it was,"" * said* the innocent marine.  ""Major Flushfire,"""
1307,3096171c99c27929edef68f7a0857507c3061049_16439,YES," said: ""The carpet would not work, sir,"" * said* Dick.  ""It never happened before."
1307,6c8612c1251d2fb54babb277b0084e7e1064d7d3_2741,YES," said: `Coffee.'""		""That'll do,"" * said* Jack, laughing, ""`Coffee!' and shorten it"
1307,fb16d06ec49385b66bf65e1ae72bfe4fa7fec70a_33586,YES, said: ?' cried they all.	`Och hone!' * said* my mother.  `The devil they have!'
1307,b09c82938f82bdadde6162b52b5fffd923cad285_89694,YES," said: stamps?""		""Yes, for sevenpence,"" * said* Arthur.  ""I'm not going in,"
1307,e94c05afdd03e349a3bc30f41ca53859cb5d439b_155668,YES," said: .		""Oh, wouldn't he?"" * said* Bob.  ""Well, then, I suppose"
1307,2e27a32dcd31160eeb7b06449813702aac1d3844_42536,YES," said: .		""Well, I don't,"" * said* Miss Ramsay.		Diana looked intently at her"
1307,be34afc36b75eb723806af55fe2898bf2e53ca34_120541,YES," said: ""How close are we, then?"" * said* I; ""for I know not where I am"
1307,4873f52b0f606249921cc7f389d47014f08a21a2_90791,YES," said: ""That is ill said, sir,"" * said* his Grace. ""My kinsman has ten generations"
1307,94e11fd59d0d1c912f534a2d653b7b5d25db8566_154612,YES," said: ""Will you go and try, Dale?"" * said* Mr Brymer, eagerly.  ""That was what"
1307,02881b0c4af04ea4937f2c59768c43bdda9480af_95199,YES," said: ""No, only now and then,"" * said* Pen, smiling.  ""But what would you"
1307,fb54545609269304415ffef9cfa6e46f025637bb_84534,YES," said: you think _I_ would undhervalue the faith?"" * said* Larry, casting up	his eyes. ""Oh"
1307,dd4bd4509279fe94f60975c4d6e32285f985a81d_67253,YES," said: yow want any dinner to-morrow, lad?"" * said* Dave, laughing.  ""Ay,	he"
1307,dd4bd4509279fe94f60975c4d6e32285f985a81d_62455,YES," said: Tom.		""Don't you see?"" * said* Dick.  ""There, that bladder's fifty"
1307,bbd4cacdb4378453b475eb871c7fbe2f02618daa_39788,YES," said: the	berth.		""Say yes,"" * said* Jack.		""Yes, I do,"""
1307,dd4bd4509279fe94f60975c4d6e32285f985a81d_7200,YES," said: a run! have a swim, you mean,"" * said* Tom.  ""Why, that was in one"
1307,da8e5b12b216c72c0d2cd4524ce85b46c16b5403_15569,YES," said: .		""That's how it started,"" * said* Mrs. Watson. ""There were times when I"
1307,f1f3a08c2f41064e1eb08b9f03d6b22f8d30ad04_2367,YES," said: aren't you?""		""Yes,"" * said* Anson.		""Have they any room for"
1307,fd055f848eb65be52d62dc9fda02b3e349e17b35_129403,YES," said: him an	inch if I can help it,"" * said* Moggy; ""and stand further back, all of"
1307,fb54545609269304415ffef9cfa6e46f025637bb_105547,YES," said: .		""If you mean, sir,"" * said* Egan, ""that I have given any such instructions"
1307,db4037380ec8fa87a2500fb614f08b8e2806c230_27569,YES," said: .		""I do not say that,"" * said* Yussuf, pointing shoreward again, ""but your"
1307,a5ed1b44040dc63fd28e55c7124d5d9f36722e66_37042,YES," said: ""I'm comin' to that,"" * said* Tammas.  ""Gavin proposes to me after I"
1307,752fc701e46ab1980e26b7bade5caad07da72d79_1283,YES," said: even Prexy.""		""I'm not,"" * said* Patty; ""and,"" she added firmly, """
1307,32379c236937213f7a9ee037174f808e7dfbe203_27516,YES," said: I'm expected to know what letter you mean,"" * said* Julia.	""However, I did write to"
1307,310485ff2d1701e61fd99cd8134ee26b9ef7d982_48805,YES," said: that a good scheme?""		""Fine,"" * said* Jacques, ""all except for one thing."""
1307,db4037380ec8fa87a2500fb614f08b8e2806c230_26131,YES," said: here?""		""A lovely scene certainly!"" * said* the professor.  ""Look, Lawrence, how"
1307,495556f003ad3cea909e443e5d08809d7b939a3c_126878,YES," said: I see: you mean escaping in a boat,"" * said* Mike eagerly; ""but how?--what	boat"
1307,b3e5ab1b9abaf27c782f09e80550a0af3699c253_50291,YES," said: shouldn't take it out of the	parish?"" * said* Jim Parsons.  ""We'd a made a"
1307,65948cbc87819f5fb77cb40afefb26330c4740ce_36052,YES," said: ?"" said Sir James.		""Do?"" * said* the Vicar; ""why I should--I beg"
1307,65948cbc87819f5fb77cb40afefb26330c4740ce_122811,YES," said: ""Come fishing?""		""Yes,"" * said* Bob sharply.  ""We've come for a"
1307,3096171c99c27929edef68f7a0857507c3061049_6024,YES," said: ""They have not hurt the carpet?"" * said* the princess.  ""Oh dear! the queen"
1307,0c7eec372cfdf032b8587260ecf7d94b0199677e_112760,YES," said: Taking cold--let the gentleman take his wine,"" * said* the major.		""I must confess I"
1307,78f7171441a53e3f093f30bc023f4b347c62ff49_81467,YES," said: faith in the superstition.		""Well,"" * said* Mr Meldrum, ""I'm sorry for the poor"
1307,a797efe4b39cf642b0bd26597c8d5f8517118c06_52197,YES," said: .""		""Well, suppose he did,"" * said* Singh angrily.  ""What difference does that"
1307,854348d1a6932bac0bfb317a6195f7f486c5d208_54800,YES," said: Then that rules the Viceroy out of the question,"" * said* George, ""for I	cannot spare the time"
1307,20f71c7e9457234a074757729cbf64ffdf9b7d1d_17326,YES," said: gold pieces he would care nothing	for them,"" * said* Howard; ""but what will you offer him,"
1307,3e5dec74138bd6412d20bb7ac8017971560152fd_82906,YES," said: The young beggar's always pottering	about there,"" * said* Silk.  ""Think he'll look us up"
1307,aca5fe30d934ad268573aacb829d71badcf415eb_10373,YES," said: .""		""Oh yes, we would,"" * said* the Daisy, ""and I am sure the fields"
1307,fe80a6083b5fb03bb5f278f153bbc6f2251b6df9_13814,YES," said: the matter?""		""Advance, squad,"" * said* Bob in a low tone. ""You haven't"
1307,91ddb0f42a8880c89081f96d528fbe3cbdac1f73_63591,YES," said: At any rate, no one can steal Helka,"" * said* Cora, glancing over at	Lillian and David."
1307,5493cc9f812492c8ad3abf79bd23ac881a915e0f_23892,YES," said: stubbornly.		""Well, I would,"" * said* Charlotte; ""but maybe I don't care."
1307,8e52f09b56df5ef5809777212c2933915dea45f1_72230,YES," said: are you thinking of doing with your little girl?"" * said* Lady	Hercules--""bringing her up to service,"
1307,9c9bcba3b102ad2fb94668493c7b84f219a68a07_73977,YES," said: ""What you calls platforms or floors,"" * said* Dinass.  ""Well, I will say"
1307,a78d72809862bb5362522f519d9d81651500ea53_15835,YES," said: ""That he should be 'come for,'"" * said* the prince. ""Oh, no; it was"
1307,752fc701e46ab1980e26b7bade5caad07da72d79_9017,YES," said: chances,"" said Priscilla.		""No,"" * said* Patty; ""but I don't mind. I"
1307,3c1c34d754c424d937284085fdff7211ed37d8dd_11243,YES," said: Mole	explained.		""Very well!"" * said* Mr. Meadow Mouse. ""If you think there"
1307,e64ee69ca5543cd9fa660a77675cac6c6fe1083a_49268,YES," said: ,"" said she.		""Thank you,"" * said* Rose. She looked bewildered, and felt so."
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_41032,YES, Very: larger grew the room and everything in it. The * Very* Young Man	turned his eyes up to the light
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_41947,YES," Very: With his hands to his mouth, the * Very* Young Man shouted up: ""It's too"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_41833,YES," Very: ""We've got to,"" said the * Very* Young Man breathlessly. ""Look at that	ring"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_51403,YES," Very: metallic quality, appeared far rougher than before. The * Very* Young	Man bent down and put his hand upon"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_106805,YES, Very: down into the dirt of the	garden. The * Very* Young Man turned suddenly sick as he heard the agonized
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_106843,YES," Very: foot, and the mangled figure lay still. The * Very* Young Man	sat down suddenly in the garden path"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_47125,YES," Very: may be right here at our	feet""--The * Very* Young Man jumped involuntarily--""and so small we can"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_32847,YES," Very: like to take a revolver, too,"" said the * Very* Young Man. ""It might	come in awful"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_120484,YES, Very: places; in others	they were broken. The * Very* Young Man had been walking some thirty	minutes when
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_33076,YES," Very: kill it with? Oh, I know."" The * Very* Young Man picked up a	heavy metal paper-"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_52681,YES," Very: his knees--a	great jagged ball. The * Very* Young Man bent down, broke off a piece of"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_42016,YES," Very: ""Not that--the ring!"" shouted the * Very* Young Man, as he realized it was	the"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_113082,YES," Very: Still staring at the triumphant face of Targo, the * Very* Young Man jumped	to his feet and swiftly bent"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_113136,YES, Very: swallowed one of the pills.		As the * Very* Young Man sprang into action Targo turned and ran swiftly
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_105830,YES," Very: arm resting upon	the roof-top. The * Very* Young Man waved up at her and shouted: """
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_105619,YES, Very: height of the Chemist's	house. Then the * Very* Young Man prepared to make himself sufficiently	small to
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_79188,YES," Very: you see there in that stone----""		The * Very* Young Man raised his head. Before him stood the"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_33049,YES," Very: What shall we try, a lizard?"" suggested the * Very* Young Man. The Doctor	shrugged his shoulders."
1483,2b232a78f4d36f15dbc6518cb4ac01622ea20e76_43497,NO," specific: --in	such cases, he said, the * specific* had done very well. He cited an	example"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_102981,YES, Very: of the room	were at their elbow. The * Very* Young Man crooked his arm through the	little square
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_120611,YES, Very: that by its	size--it seemed to the * Very* Young Man at least thirty feet long--might
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_79007,YES," Very: eye open,"" said the Chemist.		The * Very* Young Man did as he was directed. After a"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_106438,YES," Very: hand on the Very Young Man's throat. The * Very* Young Man caught it	by the wrist, but"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_47165,YES," Very: miles	away and big as a dinosaur."" The * Very* Young Man shuddered.		""It was senseless"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_86440,YES," Very: drugs he could do	anything!		The * Very* Young Man made a sudden decision. ""I don"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_86735,YES, Very: these	two giants coming to the rescue? The * Very* Young Man knew that probably	the boy would be
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_84692,YES," Very: ?""		The girl shook her head. The * Very* Young Man forgot the import of her	answer,"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_79357,YES," Very: The Chemist smiled and nodded, and the * Very* Young Man was about to slip	it into the"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_41169,YES," Very: into the air far above them.		The * Very* Young Man looked up still higher, and saw the"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_41477,YES," Very: .		""This is worse,"" said the * Very* Young Man. ""Look where the ring is."""
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_32918,YES," Very: Say, talking about getting back,"" burst out the * Very* Young Man. ""I'd	like to see"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_52621,YES," Very: again they were ready to start. Suddenly the * Very* Young Man spied a	huge, round, whitish"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_119977,YES, Very: never chance to come upon him.		The * Very* Young Man cursed himself for a fool. Why hadn
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_105452,YES," Very: Scott! We never thought of that,"" ejaculated the * Very* Young Man,	as the same thought occurred to"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_106610,YES," Very: to the door; she was looking in. The * Very* Young Man gave another	cry, half stifled."
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_102615,YES, Very: and threw his arms	around Aura again--the * Very* Young Man made them sit upon the floor near
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_40982,YES," Very: huge table	that loomed up behind him. The * Very* Young Man got up, too, and stood"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_106297,YES," Very: The man raised his fist to strike, and the * Very* Young Man caught him by	the wrist. Over"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_86623,YES, Very: --and bring him back with	them. The * Very* Young Man pictured the surprise and gratification of the
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_35064,YES," Very: 'd better make a dash for it,"" whispered the * Very* Young Man; and	jerking the rug loose from"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_119875,YES," Very: After a time, with returning strength, the * Very* Young Man began to think	more calmly. He"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_92219,YES, Very: out and ran swiftly	along the sand. The * Very* Young Man and Aura laughed heartily as they	stood
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_84365,YES, Very: . They would be here in a moment. The * Very* Young	Man wondered how he should fight them all
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_106668,YES," Very: As they lay struggling on the ground outside, the * Very* Young Man felt	himself held less closely. He"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_113625,YES," Very: eyeing each other, breathing hard. At the * Very* Young Man's feet a little	stream was flowing"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_100758,YES, Very: even within fifty feet of the	floor. The * Very* Young Man realized with dismay that there was apparently
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_100937,YES, Very: would be	discovered and seized.		The * Very* Young Man tried to think it out clearly. He
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_85953,YES," Very: room. An outer door clanged noisily, and the * Very* Young	Man and Aura were left alone in the"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_46905,YES," Very: the distance.		""Well,"" said the * Very* Young Man, ""if that had ever seen us"
1483,849c8bc06c19503adc3017d8fb3ed76e24a348df_92412,YES," Very: him.		For about half a mile the * Very* Young Man sailed along parallel with the	beach,"
1144,69b03ccdb18b983c925e9a2f271bc20c622ea9e4_282,NO," century: engagements, from books by an experienced early nineteenth * century* naval	officer, they could not do better than"
1144,5886fb0504c3ac71d6d23718c433f468e340a127_33429,YES," difficulty: here long ago.""		We found no small * difficulty* in making up our minds how we were to cook"
1144,bfb213cd1a5a373e51ca076ae655f99d_680,NO,"t: 3D partner logos.	The car hasn? *t* only had an attractive re-spray, it is"
1144,1f32e37a1a03d154c55ac34f8beb7bb7dd93e15a_51477,YES," difficulty: who, I thought, seemed	to find some * difficulty* in deciding whether he was the more frightened	or"
1144,0c24146734776e2aaad15526f241f9f799959f13_4835,YES," endure: in the one great longing. Unable	longer to * endure* the scene in silence, John Birge dropped on his"
1144,bfd9f3b619e08fa8fb7919d7ca89c45fbe549109_130155,NO," year: we lost	    Souls we lov'd, is woone * year* longer.	  Woone year longer, woone year wider"
1144,ab58dc042acd7c4f4a88906bac12d17248179fbb_52071,NO, type: made a serious attempt to discover some more	moral * type* of footwear.		And then there is another
1144,9c0cb36259b02bc6c0c97eec6fe19d989545e34e_95520,YES," off: man, whose spirit shee knowes	  Will cut short * off* these long and dull delayes	  Hitherto bribing the eternall"
1144,6f7740394c4cefc5cb5872794543d79de8e0c04f_81992,NO, since: !  I have been	impressing upon him ever * since* our first meeting that I am really very	nice
1144,b5d58a9bd35dd5cd404a1ba46fec5f3ce42eab10_170264,NO," entirely: too late.	But, having put on an * entirely* new habiliment, and it being the season	when"
1144,53fd2df5f739f80daee3d78d42c5e0e0f1787c3b_14711,YES, attempt: I quite forgot	the business of shopping in an * attempt* to kindle a little human	enthusiasm in his heart
1144,47d073d3b130481bbbec599b2cea746b76613e86_66074,NO,'s: is related in the late Rev. T. Acland *'s* amusing volume on India:--A party of officers
1144,a6f6fa542f9e3fc88a5cf973bb261472ae5dac49_100487,YES," off: except Winifred Anstice.		To try to throw * off* his depression and discouragement, he had gone	around"
1144,63c87d7e6cc4208a1a20d7476e2fee0e317d3eb0_59463,YES," difficulty: 'll call	it a deal. There's one * difficulty* , though.""		""What's that,"
1144,b7f1763591a60d5a0bfc6d3596e2f2e4eb8b5a62_41686,YES," impossible: Guards, whom it	had been proved so utterly * impossible* to bring over to Peter's views,	were"
1144,6b418e81c6972d1b8d807f8fd0efebf316e34458_94414,NO,"er: how there supine	    The lights in vain o' *er* heedless Moslem shine.	    Secure, unnoted, Conrad"
1144,ff363e330a21f229b425881d020a3a8b84256ca8_65503,YES," difficulty: as possible,	and advise her in a great * difficulty* ; and she gave this note to Ryder,"
1144,a78f00d455c182a5d0ab1c8e7ff51afd0c837417_4500,YES," difficulty: parts, had seemed gigantic, and, finding a * difficulty* in making	her presence known, had motioned to"
1144,7a52d33283d96ba72736257dc405a13c5a5cd17b_67467,YES, difficulty: could be desired.  The loyal youth found no * difficulty* in	palming his young sister off on half a
1144,bb742bf86a498a61a55df4eb5723922d62827a0e_53637,YES, off: .		Sir Marcus had before this again put * off* the time for his return home;	but at
1144,2f45c68f71beac7f8de1d097cad7665c5df4dd1d_107582,NO, AND: for Grosset & Dunlap's list.		LAVENDER * AND* OLD LACE.		A charming story of a
1144,30bea6536e85b5e5f14878d5c470e6b324bb09c7_1102,NO," era: by the Danes occurred, which founded	an important * era* in the history of this institution. A band of"
1144,db15a468adb32a201797022fef6995afa7a868e9_60473,NO, mode: This	passage or tunnel was evidently intended for a * mode* of communication	between the house and the orchard.
605,df39fbe9596b96fb4bedcf8bdaee7f13_249,YES, click: series on Southwest Benefits. To view the whole series * click* HERE. Thanks for watching!
605,249322728_290,YES, click: link on the right. To read the full paper * click* here
605,http://stmartins-challenge.co.uk/st-martins-awards/4594114765_779,YES, click: selection of photos from the evening.	Please also * click* here to view a letter of support for the St
605,0dd935a53826306c40f8bd2fdc2bd84d269557e1_81981,YES,9: McBeth            4		 8 Margaret McBeth           18 * 9* Molly McBeth              18		10 Christian McBeth
605,https://indypendent.org/2009/04/second-new-school-occupation-ends-with-arrests-and-violent-nypd-tactics/_233,YES," click: KerreyâĢĻs house.	To learn more, * click* here for a New York City Independent Media Center roundup"
605,b4675c4ad2e50dd08f64cd548386190f_724,YES," click: To read more about depression counseling and treatment, * click* here. If you have additional questions or are interested"
605,http://stmartins-challenge.co.uk/st-martins-awards/4594114765_765,YES, click: Waite CBE at the Lebanese Embassy in London. Please * click* here for a selection of photos from the evening.
605,f7322d92b0fca4587f93b657da3167882afd29a3_432,YES,68: 67. Group. Old Greek. Facing 290 * 68* . Hesitation. Neapolitan 291	  69. Wait.
