feature,word_id,valid,context_string
1401,d12c4e81cc4df5917046296044476996d270630f_76639,YES,"	: themselves	sternly upon Nan's ruined skirt. *	* ""Another accident, Edith, worse luck!"
2202,93a212b89fd9914a4969c71f38b47ad52fe92483_67266,NO,"'d: proposed by the officers, and, after much *'d* ickering,' accepted by the Indians, against the next"
2202,d67c352999b4ae913cdf262bc280b307f5e0a7f1_24762,YES,"	: ,"" cried the captain, taking a considerable swig of *	* tea, ""an' don't you interrupt,"
2202,97b8287ce648c7733bb39b3b0e5b6dd6ec8a74b5_64249,YES,"	: mouth and in a voice like the sound of an *	* ophicleide, answered:		""Mina nosa."""
2202,3dddded83cfe698f2fa2b940832b79ffd084112f_28046,YES,"	: body, as remarkable appendages above and below the *	* thalamencephalon. Their function, if they have a function"
2202,eedd807a88aeb1b93f7b7a20642ece1817079e81_144560,NO," disdain: to the lender and the debtor to the creditor,"" * disdain* the chain,	preserve your freedom, and maintain"
2202,0af8506ec691dcb820dbe1a9e3036dff876eb92d_25137,YES,"	: while Dame Turgot was away at the neighbouring town to *	* market, when the door opened, and she entered"
2202,a797efe4b39cf642b0bd26597c8d5f8517118c06_11642,YES,"	: of old-fashioned key-bugles, supported by *	* ophicleide and bassoon.		Most painful were the"
2202,20f71c7e9457234a074757729cbf64ffdf9b7d1d_34209,YES,	: of the root which he had gathered Elwood tasted of *	* it. He found it so bitter that he instantly
2202,1fd63af0ce61ab7efcb24f655b9ee82ea669115a_146866,YES,"	: , who, though still much disordered, had so *	* far recovered the use of her reason and voice as"
2202,1aef896810f6c095d482f5b014499f5fd99b9ed1_7111,YES,"	: came nearer, a pile of folded linen over her *	* arm.		""Have you heard anything of"
2202,b5f89495e99a1da6c5a23ef9951f24a4df7a3ed4_170833,YES,"	: at the curl of the returning current. *	* Wildeve meanwhile had arrived on the former side, and"
2202,39531d3d8178601b969bdae01ed3634d1cd6d197_437,YES,"	: I could collect myself sufficiently to form an idea at *	* all, were my midnight sensations as I sat up"
2202,af9fc19fe6aa91ceefd62408bae9a8692b168ef6_20716,YES,"	: man at the helm.  ""Bob Ledbury, *	* hand me the spyglass.""		""Steady,"""
2202,fd055f848eb65be52d62dc9fda02b3e349e17b35_52378,YES,"	: ,"" replied the man, ""but I have found *	* out what boats they were.  Did the lugger"
2202,94e11fd59d0d1c912f534a2d653b7b5d25db8566_51339,YES,"	: bird, he looked sharply round for danger. *	* In an instant he had caught sight of the barrel"
1842,http://ingredientchina.com/article.asp?id=85_266,NO,"Week: School of Medicine. This article was prepared by Cardiovascular * Week* editors from staff and other reports. Copyright 2006,"
1842,d6bc0b69c84d3f7bacf8a057e18368256ca72cd1_16666,YES,"	: frivolities, substitutes and swindles. What we have arrived *	* at is not the four-square simplicity of the"
1842,4c0ea663be61cd947b8ec1e717a0c5fc22133b96_58168,YES,"	: !"" exclaimed Flinders, who had also taken aim at *	* it, but not with sufficient speed, ""isn"
1842,9f057115500ba68ee5aea313ecb9e8cb863ef6c3_63425,YES,"	: partner growled. ""There's so much money in *	* it!""		""If he puts that through"
1842,6c1b4e541906a1d8577d0f25df04020bbdfb4853_19,YES,"	: those used with footnotes are in the original text, *	* as are asterisks indicating long ellipsis.]		       *"
1842,03aa0cc70a6b55aaaef60619d3ab230396254c72_72683,YES,"	: passion that he was trying to control; his face *	* ashen.		""I started for the Circle"
1842,1fd63af0ce61ab7efcb24f655b9ee82ea669115a_6891,YES,"	: little, however, in giving her consent to this *	* plan.		""To be sure,"" said"
1842,bdacb02f14e9b04a8c3e946444279d0a409032b0_61170,YES,"	: or, rather, to be no more than guessed *	* at--crossing the last stretch of moonlight between them"
1842,20f71c7e9457234a074757729cbf64ffdf9b7d1d_34209,YES,	: of the root which he had gathered Elwood tasted of *	* it. He found it so bitter that he instantly
1842,26f6951273a086628d525ce7f4c893c6a485c729_63410,NO,baby: he got wise	to your havin' war- *baby* shares he'd likely hold out on you.
1842,fab224d7a6d4a9172e39bfb5966435cd3ea1ce66_302,NO,"HYMN: SONGS			SONGS OF THE ROAD			A * HYMN* OF EMPIRE		(Coronation Year, 1911)"
2001,03aa0cc70a6b55aaaef60619d3ab230396254c72_51177,YES,"	: he said, shortly to the horse as the latter *	* fled headlong down the gully toward the point from which"
2001,331b4e6358eeaefbc6b7b555cd1041d5ee471187_3339,NO,\: u1wfDnvw7KcKO7nHmpGyGroNGa0tjyf7 *\* jZf4kxUUSai28I1sz7LCvZPQdkvOil
2001,d772d01227709508e6b7bd9dffe19a782def415f_72525,NO," straight: when Mrs Gilmour, in	trying to set matters * straight* , made another Irish bull as big as her"
2001,36f92c569c34d40d41b6b87994da80782fc377d2_47224,NO, the: family	who had got into the regulars early in * the* war and out of company duty	from that time
2001,c9e13f23cdb962a22cabe63eeda68b4e889eb699_146022,NO,413: maintain the influence of Methodism in the	South.[ *413* ] So they withdrew from the convention and in May
2001,7dcc328a14a8591c608ccf47b739aca4e834e535_3368,NO," moment: but the distinguishing mark is strong, and a * moment* 's inspection	convinces the amateur that the landscape before"
2001,19cb0c64fad145bce2e6dd9585cbd2bd054535a5_16236,YES, the: fast. All he seems to have learned in * the* war is how to use those guns of	his
2001,36f92c569c34d40d41b6b87994da80782fc377d2_17288,YES, the: damned big to mingle with men who fought all through * the* war while	he was a schoolboy at the Point
2001,28708281_731,YES," India: of line"". Aziz vetoed the ""Gibraltar"" against * India* , fearing the economic turmoil that would jolt the country"
2001,da691b83e980c773001ce30c1fab3da5f61c7d06_1219,YES, the: thought that was a bit hard but six months into * the* war and I had to	admit she had a
2001,6b418e81c6972d1b8d807f8fd0efebf316e34458_166677,NO,"358: each scalp had a single long tuft of hair,[ *358* ]	    All the rest was shaven and bare."
2001,b76892b1bd1b585c120be79ea551a1a9a7750e62_19688,NO,ain: 't even talk proper. I forget and say ' *ain* 't' though I know it	ain't--
2001,26f6951273a086628d525ce7f4c893c6a485c729_54705,NO,"	: she.  ""We lost part of a front *	* fender.  And once a traffic policeman tried to"
2001,1813c32888cabf08a2d144cc1dd6fa832bc6a86b_93187,YES," sergeant: than egress, but answering both purposes.  The * sergeant* , on examining	them, considered that his prisoners"
2001,1ae96a040fb353df142f03bbe84b21b2a2f038ac_118646,NO,".: A baronet is designated as ""Sir,""	e *.* g. Sir John Franklin.	[2]"
2001,2485d37b79037b065da2599a9eb5011a64c12bea_7152,NO," awake: Sweet freedom's song;	Let mortal tongues * awake* ,	Let all that breathe partake,	Let"
2001,1c841680d2a209a6495adf69d094676b62a44a27_111768,NO,"': ""Pixie!"" they cried, ""Pixie	O *'* Shaughnessy!"" and ""Pixie!"" once again, """
2001,4a46e7b51e0165e184ddd2c496169cc30f1b1e96_37231,YES," the: the women and children of all the men going to * the* war, as	guarantees that their husbands would not"
2001,017cd6f5ab821e46c1a95a77c54676255a51191d_15048,NO,"	: like a hare into the bushes.  The others *	* fled right and left, as Frank sprang forward and"
2001,45df660c159131e0ef877bd15453a700e8f14f30_10446,YES," standard: Of the events which succeeded his joining the Prince's * standard* at	Perth, until the commencement of the retreat"
2001,8fe8a6a061c529d8874de896bd84fd7189775d3a_81601,NO,"	: --his own canoe--he knew it at a *	* glance--lay moored under the bank, and rocking"
2001,db4037380ec8fa87a2500fb614f08b8e2806c230_35642,NO,"	: been, could he, or he wouldn't have *	* fought for us as he did at first, and"
2001,d261ce254ed6a25535b4200b9fe429c8a8f24df6_139637,YES, general: he wished to smoke.		Nekhludoff told the * general* that the person in whom he was interested	was
2001,837a01b32663ff4ba5eeba68255d7348c7350df7_41352,NO,"	: than the men, and half suffocated with smoke, *	* fled out of the cave like a whirlwind, flapping"
2001,94cf47be4670070930fe984d9fd67fad4a7c6997_114427,YES," colour: camp close by it.		So when the * colour* -sergeant was called out presently, he learned that"
2001,06abdbe52aedf559f3bf9edd39500690b79ede26_123835,NO," the: lad of about	fourteen, who had been to * the* front, had got hit with a bullet, and"
2001,958f17ef4fbedb10fc4d62774e9e2e8dbe51bb33_34301,YES,"	: soon throttled it, while the rest of the herd *	* fled at a breakneck pace, their white flags up"
2001,1d89073f2115fda49b6a9202f924a2920c2533e7_164968,NO," Mediterranean: however,	to escape, and stood up the * Mediterranean* , where Lord Howe didn't	consider it prudent"
2001,f84f49d9d7a4604fc91f6b31618a50b548af570c_45052,NO,"	: and kissed the soft rose-leaf cheek, and *	* fled down the path trying to get control of her"
2001,1c841680d2a209a6495adf69d094676b62a44a27_37233,NO, up: of is	that she was too frightened to own * up* last night--you know what a scarey	little
2001,eedd807a88aeb1b93f7b7a20642ece1817079e81_106257,NO,"range: saw the last of the land, a frightful *range* of rocks, behind them; and his ears were"
2001,f6be84af4797b1adf1f43e34dd3a140587b6a1b3_74553,NO, India: attentively nibbling a nut.	The little girl from * India* was sitting on a big footstool looking on.
2001,6da2b9522ca8562ea609f866b577419f65fa5e01_149143,NO,"	: , Evelyn,"" said her mother, and the child *	* fled, whimpering.		Maria stood close to"
2001,ae83d70c2696a101a2945ccc5b46b14bee382495_86904,NO,"	: couldn't stand this.  They turned tail and *	* fled, followed by the disappointed howls of O'"
2001,2f45c68f71beac7f8de1d097cad7665c5df4dd1d_80264,NO," much: says he. ""It wa'n't so * much* , though. You know how the papers run"
2001,a7092aa08444c61a032710633d21a1de081de7d6_742,NO,"164: Stood, Black and Stately            ""      "" * 164* Robert Was Dragged Forthwith--by the Reluctant"
2001,795d0883b607ef03c45f17e9d45b4e9737b0b361_15212,NO,at: of serenity. She ceased to mock so bitterly *at* Nathanael's brother and her own once-honoured friend
2001,9a212ea5fdbd158f755679fdf8922e67f112e70f_2608,NO," all: seemed to her that if she could remember him at * all* ,	she could remember all about him."
2001,dd14518d98fe45ab570ca4defa33dbf69a55fd5e_96244,NO,"	: time, only two or three of the boys being *	* about, and spent the next half-hour turning"
2001,4bd61bb29cfc59a6d0483e9a374ccf22400f5dca_115904,NO,	: as the old man made the marlin-spike spin *	* round like a Catherine wheel at the end of three
2001,77de136ab176e3ae0421fe6f27633c663b8db46d_55066,NO," so: his head,"" supplemented Bruce.  ""Look not * so* eagerly toward the	west, Umballa.  Your"
2001,9145046c8b094d65f556377ee474696130ee5dce_86691,NO," frequently: a	first-rate hunter, and was more * frequently* out with his gun than	labouring on the farm"
2001,bfd9f3b619e08fa8fb7919d7ca89c45fbe549109_59884,NO,"-: some groun' that men'd a-been a *-* drillen	  Wi' barley or some wheat, in"
2001,6235dee3e5e697fd0352af789f38f93181842000_20049,NO," at: _Bernardo Tasso_.  I tolde her, none * at* alle,	for I was equallie faultie at _"
2286,1813c32888cabf08a2d144cc1dd6fa832bc6a86b_24097,YES," feather: are met	bravely, they quickly show the white * feather* .  It is only when the	Christians cry"
2286,e90a718dbf72f3d11e670416fe24d63a41203e25_48121,YES," line: rush from	Stanford down here without sending me a * line* !""		Therefore it was somewhat remarkable that it"
2286,1c841680d2a209a6495adf69d094676b62a44a27_97942,NO," worst: 's not a question of days!  At the * worst* it will be	weeks, possibly months."
2286,f536171e79c7dc0b3d2851d7165136972efbd4b8_61239,YES," line: .		""I will also give you a * line* to Captain Hadley,"" pursued the steamboat	owner."
2286,598d6437b923e66c23da3ab13922e3178eadebb2_120162,YES," line: I am sorry you left them even now; a * line* to me would have	done. Oh, what"
2286,bf6839ec57b3bc05e968585a2d1e2eb7b02306b3_40490,YES," line: a minute, and I	will give you a * line* to Dick; or rather it will not be necessary"
2286,69b03ccdb18b983c925e9a2f271bc20c622ea9e4_85050,YES," doubt: to the captain wid your own pretty mouths, no * doubt* he	would let us off.""		The"
2286,cac11f6429c00a6983f139ead4901e719f7050d4_23549,NO,"vers: jubilant hope and	enthusiastic faith, the other ( *vers* . 7-14) a lowly cry for help"
2286,fb54545609269304415ffef9cfa6e46f025637bb_59223,YES,"bye: that's all we wequire. By-the- *bye* , how goes on the canvass,	Squire?"""
2286,b75602a43e247f332bb35db09714bfe5a7662e13_72259,YES," new: didn't want to; I'm as good as * new* .  Tell me, Sallie, where all the"
2286,ce6dc26edc3be69f3bf4d4c57cb444a8b231800d_89824,NO,"ow: bad rubbish, she ses. She hoped as ' *ow* he'd be	punished.âĢĿ		Flower started"
2286,7013c962d07ceeef4cf3db5c6e434de7799c8c1a_20642,YES," will: Otto, as	he went to work with a * will* .		""You shall see.  No"
2286,6b099c4ad7f65909420b856111078e49df8817f8_30946,NO," short: still further reduced.  Fearing that they might run * short* altogether, Mackenzie ordered Reuben and his son to"
2286,f1d8140fc4d565ad5626a88b36924f1f76754dfe_8535,YES,"bye: Very well, boy.  By-the- *bye* , has the jar of butter come on board?"""
2286,5cd949f367b8775e27a427d8e205842303e57a57_114743,NO," card: 'd built, near Fontainebleau. She gave me a * card* to him.""		""He's sure not"
2286,80c6bae1a7bbc115e1c1d9ae4dd03d4e2046c808_29266,YES," line: as he comes in.  I'd leave a * line* for him, but I don't know his"
2286,0af8506ec691dcb820dbe1a9e3036dff876eb92d_118383,YES,"bye: midshipman laugh.		""By-the- *bye* , before we part company with the corvette, we"
2286,c2d7bdcfa2b3bdec7b73b3185881103bdb2c0f34_116462,NO," light: ""Lead on, coxswain,	with the * light* .""		The man went on, and we"
2286,0af8506ec691dcb820dbe1a9e3036dff876eb92d_106801,YES,"bye: have you with me.  By-the- *bye* , where	are you going to put up?"""
279,06abdbe52aedf559f3bf9edd39500690b79ede26_20697,YES,"	: , from sending a note in acknowledgement of a written *	* communication, to losing a State paper at a moment"
279,55309889e52772fe8d8244a39878066ed6cf5fdd_2522,YES,: PAGE		INTRODUCTION                                                          ix		CHAP. *	* 1. RELATION OF CELTIC CHURCH TO ROMAN CATHOLIC
279,3036ba15ea2049f55b1c6ade685830c66d6cbfaf_45401,YES,		: praise of all practical	librarians throughout the country. *		* CHAPTER VII		THE PROFESSIONAL SCHOOLS AND COLLEGES
279,1ae96a040fb353df142f03bbe84b21b2a2f038ac_50712,YES,"	: had compelled them to elect.  When the news *	* reached John, he forbade Langton's landing in England"
279,57bdf082e29485540278e0d2951f303e95ece091_27607,YES,	: with such a fit of sneezing that they could no *	* longer talk to each other.		The children
279,a4fe7b675074107ccf53441225d1274f69d041df_135,YES,	: COMPANY LIMITED: WILLIAM	HEINEMANN: AND LONGMANS GREEN *	* AND COMPANY MDCCCCXI		ALL RIGHTS RESERVED
279,63a27cacc5c40bddb733ec738c459422736b0295_101648,YES,	: was not the question now. Duplay sought the telegraph *	* office and informed Iver of the uncompromising attitude of the
279,076f76e066e65f6aa19842ef460143542b63ebf0_53907,YES,"	: leg dragging now so much, now that excitement no *	* longer sustained his flagging frame; the skipper gave aid"
279,7b3330d4da88f6d8bfe9a8834d7721b76c0d3dd7_58014,YES,	: hat and cane which he has left upon the centre *	* table._] Sunday?		LILY.
279,9c73471efd6b8075eb6b3ee0f2314b0b2065d1f5_138217,NO,comment: .		[3] _Jevodre voir vo * comment* vo faites le painture? Vele vo? Je ete
279,913418be297c3e6581bd583941431d246bf4e443_154474,YES,"	: Life		A Talk with Children about Sex, *	* By MARY TUDOR POLE, Author of ""Fairies"
279,c0b82b0b7e0a5751149d8175e667218fdaa664b9_68336,YES,": (_Pal. Sociale_, book III., p. *	* 154.)		""Man is brought to perfection"
279,5b2cd5e2a7993e67a872c03b931bb9c03a9aee97_374,YES,	: gravely at the young man who lolled against his open *	* desk. Her clear skin was tinted with the faintest
279,ef6c42164996946a3703536e655139e374481068_17122,YES,"pages: half years before, described in Volume V., * pages* 482-485. It is written	in a"
279,5b0997ed7e385d558c132bbc6217d19d7a2865d5_204410,YES,"	: titles of the officers at the head of the several *	* bureaus, etc., so that the Secretary could """
279,1fae0d86f9cc01f7b5745a85d0c7c254eead98ec_28643,YES,"	: a queer little figure of a man stood behind the *	* counter, sorting packets of stationery.  He turned"
279,3c4b8d57a6071e02d6fb16176e8e873c2a5eded7_83082,YES,": Zoorkanee on Movahib, Vol. II, p. *	* 211.]		[Footnote 259: Ibn Hisham"
279,7517c068978633c723988cf69197249755b399a9_28001,NO,"': humble servant.			TO M. HILLIARD D *'* AUBERTEUIL.		PARIS, January 27, 1787"
279,873b5820471a53c1e73f0440427313145e881639_19988,YES,	: parents would have admitted him without hesitation into their family *	* circle. Robert Moncton thought himself master of the mind
279,8f990a75e90930925b7bce391cc37390c728b23a_28382,NO," and: --and then write them out neatly would take hours * and* hours.""		""I would write them"
279,958f17ef4fbedb10fc4d62774e9e2e8dbe51bb33_18666,YES,"		: still amenable to kindness, and brutalized by brutality. *		* CHAPTER VII		THE VAGABONDS		Pedro"
279,4c0ea663be61cd947b8ec1e717a0c5fc22133b96_25046,NO," kay: to help us.  Only to hand me the * kay* o' the prison, remove the	sintry,"
279,6d52ecd2c5418431ebfc817d7c51a2e1738e94c3_5863,NO," divine: frequently disturbed by the street-cries of hucksters during * divine* service on Sunday mornings, while the ear-"
279,d2fb66d82658986fcf1ced0fae9c2a932441a81a_46872,YES,": LUNG PROTECTOR!		PRICE ONLY $5. *	* They are priceless to LADIES, GENTLEMEN, and"
279,afc0f54f6e9215103c5f51fd2fdcb59f949f259b_49615,NO," watch: Uncle Allister's last year I went to the Methodist * watch* -meeting,	and the singing--oh,"
279,57bdf082e29485540278e0d2951f303e95ece091_28483,YES,"	: , and not being aware of the nature of the *	* communication, ordered Aunt Milly and me into the shop"
279,893622834eee07a70d07071bf8924074b26f28ae_170846,YES,": ). By JOSEPH RICKABY, S.J. Crown *	* 8vo. 5_s._		GENERAL"
279,6c4642e4e0602acafb8f0eb9f38f15e1ae754193_201220,NO,"Diamond: .	  Great Expectations, 270.	  Great Hoggarty * Diamond* , 273.	  Great Question Debated, The,"
279,6af2b6777939d96691e7244dbd017151e63ca91e_104960,NO," Last: high hope, shall moulder cold and low! * Last* noon beheld them full of lusty life,	      Last"
279,172b029b49c40b8376d323a4cfbe510aed181c5e_18576,YES,": the painted Window in Shoreditch Church_ (Vol. *	* vii., p. 38.).--I beg to acquaint"
279,89cc046bb47fc3f7d3d05739e6c38cac9139c02f_25766,NO,laws: over to the House to watch the men make *laws* .		       *       *       *       *
279,1fd63af0ce61ab7efcb24f655b9ee82ea669115a_14634,NO," an: and so leave the remainder of that other	for * an* entrance; this, with a new drawing room which"
279,78b6b337c8ab47accc813162db9b36a588c31b2e_128625,NO," lights: was to be lost, at	once extinguished the * lights* and, locking the door, placed the key in"
279,e5e5b9c3b93c5a3c6dfd5ce4a2fd7c6df22ffce6_21223,YES,"	: ESTIMATION OF MY NEW FRIENDS--AN INDIAN ENCAMPMENT-- *	* AM OFFERED A WIFE, BUT COMPELLED TO DECLINE THE"
279,0baf90609ffab0ac000f54832150c40f5a990070_12893,YES,"		: ,	Suspecting not this subtlety, was caught, *		* XX.		And I was self-"
279,a54404f0d214fe654194bc6bc7e593a97cefca86_41263,YES,"	: would stop.  I tried to ascertain in what *	* direction they were leading me, but very soon lost"
279,03aa0cc70a6b55aaaef60619d3ab230396254c72_49389,YES,	: still three thousand head of cattle on the Circle L *	* range--the men had held them in the valley
279,35567213fb74e88073d7379ff31df2d8539bd97a_8896,YES,"	: , and Winston, lingering a moment in the hotel *	* office, overheard Miss Norvell ask the manager if they"
279,3cc40d789f34d1912efa560b953aa7b6d958bc75_5092,NO, faces: âĢĺad to wait a	minute to get their * faces* straight afore going in.		âĢľâĢĺCome in
279,ff363e330a21f229b425881d020a3a8b84256ca8_98721,YES,	: sensations are purely aesthetic. To people who know one *	* another so familiarly as must the members of a community
279,94e11fd59d0d1c912f534a2d653b7b5d25db8566_33832,YES,	: as I heard the soft footsteps moving off in different *	* directions; and then almost without a sound I got
279,56c30e546782aea2ec9a926b139b8e32f00079ab_64252,YES,"	: hands up, load the guns, and open the *	* arm-chest,"" was the answer."
279,752fc701e46ab1980e26b7bade5caad07da72d79_9948,NO," card: maid arrived with Mr. Algernon Vivian	Todhunter's * card* . Patty, radiant in a white evening gown,"
279,fea0b8473662be492fdde4b35782b55681e8fdfe_33391,NO, bridal: finding what they esteemed beautiful gifts	for the coming * bridal* . And Rosie's pleasure on receiving them was as
279,4fe48cf485a57f43ab73b7bc6fce263a1ba5d797_33558,NO,"and: .  ""Why, we've been hours *and* hours ashore.  I should have thought it was"
279,0994e944fe9eccd8fbe0f1a21ca4937b30be24ce_41029,YES,": . Neuphilologentages, 1898. (Reviewed in Neuphil. *	* Centralblatt, Sept. 1898).		Fischer,"
279,8069a2dd3751796305aa32a4a25e77ddcb7bb9b2_38320,NO,"': ' ye wid be gaen the length o' T *'* nowhead the nicht,	an' I saw Sanders"
279,a6530fae2d7cbc17fc29e0385c6723b0c914afc6_34526,YES,"	: into the kitchen, in the center of which a *	* table was set. A bony and angular woman was"
