feature,word_id,valid,context_string
352,a5ed1b44040dc63fd28e55c7124d5d9f36722e66_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20914-h.htm or
352,dd68882491aaea8e05dbe84c2b931ca2c89b2a51_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20911-h.htm or
1056,7beff569c28428da9b238d2671386a6e_1783,NO," input: Epaper, Digital Access, Subscriber Rewards), please * input* your Print Newspaper subscription phone number and postal code.."
1056,d883b12136c5cca764c595758599d2fb7d07386c_20934,NO," burn: , preach, and heroes kill,	    And bards * burn* what they call their âĢĺmidnight taper,âĢĻ	To"
1056,33357b07e363e1a33405382942579ef1dff433e5_12666,NO,"[|: ""åŃ¦ä¹łåı¬åĶ¤çģ«åĩ¤åĩ°(|cffffcc00X|r) - * [|* cffffcc00çŃīçº§ %d|r]""č"
1056,dd68882491aaea8e05dbe84c2b931ca2c89b2a51_105904,NO," liberty: tone. ""That is	what I took the * liberty* to say to Monsieur Joseph, and what I repeat"
1056,a3117f88119060e30522f445082b5dd81848ee75_16,YES,original: an HTML version of this	      file which includes the * original* maps and illustration.	      See 21218-h.
1056,0f174f9c301d35c9deb898a7889752971bc1415e_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21647-h.htm or
1056,d0f0a60484bf6c8529c47ad1a49ff36cd0e0d73b_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20831-h.htm or
1056,cacd03fba4a3b6ca0467c65bc77dd968952d24d9_32086,NO," valued: notice of it; and forewarned them, as they * valued* their own	lives, not to come within reach"
1056,aa18bf70ad8fe442a32f908662d4ac3ac9117af8_25495,NO," mast: had, I should have said,	stepped a * mast* on their raft, but had no sail; indeed"
1056,bdfaa185d46fc09c2942c5461a856e31943999b3_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20938-h.htm or
1056,5dc24ffc5a3af173a0dc6733593e0403b26c150e_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21775-h.htm or
1056,d1f9e4db49430fab6ffb8af9e45cc26212878b90_21193,NO," grew: She was a wonder and nothing less!	  Colts * grew* horses, beards turned gray,	  Deacon and Deaconess"
1056,c6667372d3ea2d57e756d01fcf027149f445cb40_61709,NO, ancient: is in a broad but sombre gallery of the more * ancient* vaults--the	roughly-hewn walls of which
1056,b7da44cc93c448a8c420c92bf20e60113bb326af_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17478-h.htm or
1056,6d61b6d2a932e9d63f4d2e7087b5d81a8254ff4f_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17442-h.htm or
1056,29f7587d971e2ae92466a707458f1af0f97cb184_58542,NO," Burr: ?"" asked William Wirt, at the trial of Aaron * Burr* for treason, and many a schoolboy since has"
1056,b75602a43e247f332bb35db09714bfe5a7662e13_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17495-h.htm or
1056,63c87d7e6cc4208a1a20d7476e2fee0e317d3eb0_13881,NO," SEA: reckon.""		[Illustration: SPEARING SEALS AT * SEA* .		Pelagic sealing by Aleut natives now forbidden"
1056,7f4ee6441ff72d163fbeaff11e81584561d430f3_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17390-h.htm or
1056,dd68882491aaea8e05dbe84c2b931ca2c89b2a51_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20911-h.htm or
1056,a5ed1b44040dc63fd28e55c7124d5d9f36722e66_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20914-h.htm or
1056,77fb08ab809b7e95cde07159f83b3df27acd4607_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21818-h.htm or
2845,18528794_395,NO,active: of the 2021âĢĵ22 NBA season. Bold denotes * active* coach with the team.
2845,1fcb8186c246e4ac6ba571f55059575df43b3a98_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21204-h.htm or
2845,e36158c2fc48159e98b6ab143f5c22a4b9b63c53_5983,NO, paradise: nature can	bestow--in some parts a very * paradise* on earth--I should point to	India.
2845,c3db551027b6d76090dc97894b1fdd22d6f732c3_16,YES,original: an HTML version of this	      file which includes the * original* illustration (map).	      See 20812-h.
2845,6d61b6d2a932e9d63f4d2e7087b5d81a8254ff4f_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17442-h.htm or
2845,d0f0a60484bf6c8529c47ad1a49ff36cd0e0d73b_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20831-h.htm or
2845,bdfaa185d46fc09c2942c5461a856e31943999b3_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20938-h.htm or
2845,43d646e5db4c0c8b14291d90ce8f82d2ee564a8d_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 17391-h.htm or
2845,b75602a43e247f332bb35db09714bfe5a7662e13_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17495-h.htm or
2845,4ff54ea49600a6c95d291614721f6ab2c5f8a0f3_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17498-h.htm or
2845,0f174f9c301d35c9deb898a7889752971bc1415e_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21647-h.htm or
2845,d69d6a8b1f62816745f92457a9ae6acfb04d82c8_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21788-h.htm or
2845,8069a2dd3751796305aa32a4a25e77ddcb7bb9b2_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20918-h.htm or
2845,b7da44cc93c448a8c420c92bf20e60113bb326af_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17478-h.htm or
2845,5df8b77bd70078aeb9786618a9c35ab98d676bb8_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17575-h.htm or
2845,77fb08ab809b7e95cde07159f83b3df27acd4607_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21818-h.htm or
2845,ec972afa956d574405fe9c9879c0c0a07470d4ab_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21635-h.htm or
2845,ccf33ce49bafec467f76c560ace3d48a54f100e3_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17354-h.htm or
2845,5dc24ffc5a3af173a0dc6733593e0403b26c150e_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21775-h.htm or
2845,1974db591af8ca664c437a365238c52034e4e1ea_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17511-h.htm or
2845,7f4ee6441ff72d163fbeaff11e81584561d430f3_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17390-h.htm or
2845,6af7b7926c29ae518b6ac0909244e8687e9a1e1c_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 20838-h.htm or
2845,3fd194b80b510d792a7ac71d597f8e61cfe91a8a_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 21808-h.htm or
2845,028059cf4e7e3f57f76d3c5c8cccba0580dcdb0b_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21116-h.htm or
2845,1c841680d2a209a6495adf69d094676b62a44a27_67954,NO, bargain: that he will be proud to house Pixie into the * bargain* .	Pat and Miles are to go to London
2845,fd64f7a314e46ac2068d9af4d9ca65c4a0239ee1_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17547-h.htm or
2845,18f11edbc179e0e52d7be2ae6b6f83592ad9097d_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20980-h.htm or
2845,c79479ba709a23e0dfe060b75a3f1d68927ccde9_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21787-h.htm or
2845,ec19e13e21e83eae64d8ca372bd1cf6783ffa6ef_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21914-h.htm or
2845,310485ff2d1701e61fd99cd8134ee26b9ef7d982_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20995-h.htm or
2845,0c7e0717bd47a8cf483f58a92591bb82518c58ac_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 21074-h.htm or
2845,493a93cf9c82f93a804046f3df9c03b96dd3b8cc_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 21809-h.htm or
2845,c10cd9a53e4fc2e47188ec8e1ac0ab04af7fc9f6_26411,NO," part: the orlop-deck, where he found the major * part* of the crew and passengers assembled."
2845,03aa0cc70a6b55aaaef60619d3ab230396254c72_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 17477-h.htm or
2845,f5f207730244ed6b411c73e0367fe305b1d97a16_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17412-h.htm or
2845,dd68882491aaea8e05dbe84c2b931ca2c89b2a51_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20911-h.htm or
2845,b086db3de2ec6bf0a6999de0e90007bbb5dd052c_3427,NO," turn: 's ears;	    And yet at every word she * turn* 'd aside	    And always cut him off, as"
2845,77e089c4b96de08692e4ecf4e5ec0d0dbe8b32d0_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21202-h.htm or
2845,50efc41e1b35221fb1d244b69d20cd9a67351443_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17444-h.htm or
2845,0907ed89322090f41491c7fe38c326537bb577e2_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 20983-h.htm or
2845,c20d9f3451865a39856967bccc9f9ba7a8345358_16,YES,original: an HTML version of this	      file which includes the * original* lovely illustrations.	      See 17521-h.htm
2845,77de136ab176e3ae0421fe6f27633c663b8db46d_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17402-h.htm or
2845,1c841680d2a209a6495adf69d094676b62a44a27_66078,NO,"	: was a trim little habitation, where on a minute *	* scale all the refinements and niceties of life were observed"
2845,2f45c68f71beac7f8de1d097cad7665c5df4dd1d_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21005-h.htm or
2845,a3117f88119060e30522f445082b5dd81848ee75_16,YES,original: an HTML version of this	      file which includes the * original* maps and illustration.	      See 21218-h.
2845,a5ed1b44040dc63fd28e55c7124d5d9f36722e66_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20914-h.htm or
2845,680cdf587c19e7679f5ee39538dc9df308fd0b45_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20952-h.htm or
2845,35567213fb74e88073d7379ff31df2d8539bd97a_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 17598-h.htm or
2845,e4c0178e1c1a0103e47c3efb0509139e715b1223_33262,NO,"ain: goin' to disgrace them names, that I *ain* 't.""		But Milly, mindful of the"
2845,81912ffb7ec76391da05037ffcf43355b81d48e3_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 21671-h.htm or
2315,67ca25a3eeb62f315e9faaf2ccc6383c9a642a76_2489,NO, Fifth: bell rang.		The other members of the * Fifth* lingered behind in perturbed	consultation. They considered they
2315,https://thedigitalpilgrimage.wordpress.com/page/2/_6076,NO," of: .H. Lawrence and the Risen Lord in All * of* Us.	To celebrate Easter, David Brock takes"
2315,5495c4ee1eb21e740f88dda310e4074f568796b2_66997,NO,WITH: [Illustration: 205.jpg THE GOD SHAMASH SEIZES * WITH* HIS LEFT HAND THE	SMOKE OF THE SACRIFICE.]
2315,a7092aa08444c61a032710633d21a1de081de7d6_39046,NO," it: , for the day was already	so hot that * it* had actually, for the first time, come out"
2315,6b099c4ad7f65909420b856111078e49df8817f8_31619,NO," with: directed to pursue	him.  That worthy took * with* him Swiftarrow, and exerting his long sinewy	legs"
2315,ea5b509b2575f211a96c0050d3959770651d975b_18703,NO, peril: waves.		Now indeed came a time of * peril* to Blair. With secret delight he found	he
2315,b1d1495e7ddc97dd7b9136c24f41c238e00dfb44_70361,NO,"present: been of any advantage to go down, at *present* , into Judea. That province was suffering woes,"
2315,b832dd9741ec226e2a1f24f33caf44c21a77782b_22,NO, the: (This file was produced from images produced by * the* Wright	American Fiction Project.)						TRIFLES
2315,b09c82938f82bdadde6162b52b5fffd923cad285_6344,NO," of: , very much,"" said Railsford, with a smile * of* the corner of his	mouth.		"""
2315,db4037380ec8fa87a2500fb614f08b8e2806c230_70384,NO,"bear: , he brought the muzzle of the gun to *bear* , and the _click, click_, made by"
2315,dbc2afb86421f567d991738d4e4291ab1e00bf71_190981,NO," Fame: ,	Whilst the sly Jesuit robs us of our * Fame* .	Can all their Conclave, tho with Hell"
2315,c4c1c8c2c8edf4cbce47ff263b541f537e5985eb_36,NO, FROM: EPISTLES OF ATKINS	  JOHN JONATHAN AND COMPANY	  NEWS * FROM* SOMEWHERE	  MY SUMMER IN LONDON	  THE GORDON HIGHLANDERS
2315,91fd204824fee90c3da1181cbb5bbf2803a1307c_41693,NO, gave: orbed majesty and splendor.  The welcome	Chicago * gave* to Grant upon his return from his journey around the
2315,69a3c4a7215beb072046d92a128d38b5bdd65cd3_132476,NO," are: ,--		""I was here, where we * are* now, my very soul crying out for you,"
2315,1fd63af0ce61ab7efcb24f655b9ee82ea669115a_55147,NO," Street: eldest son of Mrs. Ferrars, of Park * Street* , and brother of your	sister-in-"
2315,81912ffb7ec76391da05037ffcf43355b81d48e3_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 21671-h.htm or
2315,d0eafbf0810b9ca4f014bb497b74898733cd7d3d_36672,NO," hunter: Seeing that there was no possibility of reaching the * hunter* by means of	mere length of limb, and"
2315,43d646e5db4c0c8b14291d90ce8f82d2ee564a8d_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 17391-h.htm or
2315,35567213fb74e88073d7379ff31df2d8539bd97a_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 17598-h.htm or
2315,2ee6f2e78ceb3800e177c7315070491fae266da6_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 21913-h.htm or
2315,a80a836f205708c18b619a87bcea9ef690828d9e_95828,NO,"falls: ,"" and to the tradesmen to man the boat *falls* --but now he was screaming to the latter in"
2315,9e4bdb0d8744f67b32ea0b3e533e1387ce85b20a_5128,NO,degrees: as the Cramoisy summary--July	22--twenty * degrees* of latitude is given. The writer of the summary
2315,03aa0cc70a6b55aaaef60619d3ab230396254c72_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 17477-h.htm or
2315,0c7e0717bd47a8cf483f58a92591bb82518c58ac_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 21074-h.htm or
2315,8b0093dd50316cb2c3840973a24ac51d6df7ee48_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 21807-h.htm or
2315,4a46e7b51e0165e184ddd2c496169cc30f1b1e96_121067,NO,"heart: the lesson, in the slightest degree, to *heart* ; and their arrogance is just as insufferable as it"
2315,dc0102ea0291e1a1a49d9ab7c66719273a44969e_42445,NO," feet: shout in Portuguese set the black slaves on	their * feet* ; and, after a hasty breakfast of alligator-"
2315,893622834eee07a70d07071bf8924074b26f28ae_61193,NO,"thirty: [58] The three remaining of the * thirty* are Orchan, Ibrahim, and Abdoul	Achmet."
2315,df488d7b05829c4981ef71e378c40405e6804fbf_25751,NO, Forty: me.	What becomes of the offerings of the * Forty* after the temple closes?'		'They disappear
2315,f32ddf1e6a18e1d8d21f51cb46b85d3915c8c1d7_61817,NO," thirty: the prospect of	legal punishment.  So the * thirty* had to go away again grumbling, with	their"
2315,0907ed89322090f41491c7fe38c326537bb577e2_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 20983-h.htm or
2315,ccd95e10a0e8ba6e90b4d457422dda570faf8e85_5276,NO," is: till we meet, and may that be soon, * is* the sincere wish of,		  ""Yours ever faithful"
2315,6af7b7926c29ae518b6ac0909244e8687e9a1e1c_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 20838-h.htm or
2315,ec19e13e21e83eae64d8ca372bd1cf6783ffa6ef_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21914-h.htm or
2315,3fd194b80b510d792a7ac71d597f8e61cfe91a8a_16,YES,original: an HTML version of this	      file which includes the * original* illustration.	      See 21808-h.htm or
2315,1813c32888cabf08a2d144cc1dd6fa832bc6a86b_23575,NO," with: merchant vessels did not possess.  Taking	it * with* him, for he was not willing to intrust to"
2315,680cdf587c19e7679f5ee39538dc9df308fd0b45_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20952-h.htm or
2315,069c64c797fa1a0e23bcb9ca0463384515c6a420_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21794-h.htm or
2315,aca5fe30d934ad268573aacb829d71badcf415eb_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20962-h.htm or
2315,e5a1c37f0747ab6578d09716271cf0bcdadf4682_88153,NO," of: , and said: 'That is very	good * of* you, my children, and I will take my"
2315,69b03ccdb18b983c925e9a2f271bc20c622ea9e4_72119,NO, mile: .	In the space of a quarter of a * mile* we had three or four hundred horses	in the
2315,a45a445ad7ddb4f909a58d66f370c29f56840922_41618,NO, it: The peacock's shrill-voiced cry	    Implores * it* to draw nigh;	    And ardent cranes on high
2315,9c73471efd6b8075eb6b3ee0f2314b0b2065d1f5_18161,NO," of: companions, but he made them	a slight sign * of* the head. A great sigh of relief went up"
2315,be34afc36b75eb723806af55fe2898bf2e53ca34_104413,NO,"doing: the men hoisted the sail, but in so *doing* , a rope being foul, as I was attempting"
2315,3d66f21f4c900a63ed9c9472d2121434ae2b0869_13684,NO," of: be larking and smoking and kicking up no	end * of* a row, and poor old Jack's serious face"
2315,b75602a43e247f332bb35db09714bfe5a7662e13_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17495-h.htm or
2315,7f4ee6441ff72d163fbeaff11e81584561d430f3_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 17390-h.htm or
2315,197dde4d9224d7ef6b12140e66e792805984d6fb_16,YES,original: an HTML version of this	      file which includes the * original* cover illustration.	      See 21795-h.htm
2315,dd68882491aaea8e05dbe84c2b931ca2c89b2a51_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 20911-h.htm or
2315,ec972afa956d574405fe9c9879c0c0a07470d4ab_16,YES,original: an HTML version of this	      file which includes the * original* illustrations.	      See 21635-h.htm or
2175,c5e5516d0649e7f468810f1b3a4d5a58f141c0b5_104,YES,zip: 7/6/21761/21761-h. *zip* )			Transcriber's notes:		      Irregularities or
2175,334067d9e24c8382ec843c24872770c52a524dde_291,YES,zip: -1.1_windows-x86. *zip* md5 = 3748dc3024ae98af
2175,3ad50d849a554e7d44c967415e0841a9d3759376_104,YES,zip: 9/9/21999/21999-h. *zip* )				THE WIND BLOWETH		by
2175,5b66e550e0fd4adb275977789e442286fe90d758_104,YES,zip: 6/6/21660/21660-h. *zip* )			Transcriber's note:		      Obvious printer
2175,a86bfdd720b5f94a503ad22b1caf0e6d7c8d2313_104,YES,zip: 7/9/21796/21796-h. *zip* )			Transcriber's note:		      The Table
2175,d5fd844cc49458991e6e82c2fd8d9903286ada98_94,YES,zip: 6/7/21672/21672-h. *zip* )			Transcriber's notes:		      Page numbers
2175,b597fb8c48d6596da75da65954bc23ca18352ccc_104,YES,zip: 8/4/21841/21841-h. *zip* )				THE SADDLE BOYS IN THE GRAND CANYON
2175,0e69c4b4ca5d3660d4746cb6566954bf2f84de64_96,YES,zip: 9/8/20984/20984-h. *zip* )				Little Prudy's Flyaway Series.
2175,62241b896a864e3740fbeba9a75efc0223a5a86c_104,YES,zip: 9/0/20901/20901-h. *zip* )				IN APPLE-BLOSSOM TIME
2175,5df8b77bd70078aeb9786618a9c35ab98d676bb8_93,YES,zip: 5/7/17575/17575-h. *zip* )				Hints for Camping and Walking.
2175,197dde4d9224d7ef6b12140e66e792805984d6fb_94,YES,"zip: 7/6/21795/21795-h. *zip* )			      Originally published in Work and Win, An"
2175,fa912bc66b6dbecdf12557cc96600fbcaed6c141_104,YES,zip: 0/1/21014/21014-h. *zip* )				The Editha Series		WONDER-
2175,cefff8dcbfec101bd1209ad4b61419b7bfcc97b5_96,YES,zip: 9/8/20985/20985-h. *zip* )				THE BANNER BOY SCOUTS ON A TOUR
2175,d23ec23fca6bd1c4734ffc7506b2f44e6759c238_104,YES,zip: 8/4/21842/21842-h. *zip* )				THE BOY SCOUTS OF LENOX
2175,2cc172df3fb5090c0a38b1d21879161846861b60_93,YES,zip: 8/2/21829/21829-h. *zip* )			Transcriber's note:		      Page numbers
2175,7d9f1a9b8fcb37ce0a16a10efe0929fac5c64ed4_94,YES,zip: 2/5/21254/21254-h. *zip* )			Transcriber's Note:		      Words or
2175,0907ed89322090f41491c7fe38c326537bb577e2_93,YES,zip: 9/8/20983/20983-h. *zip* )				ROBERT HARDY'S SEVEN DAYS.
2175,b7da44cc93c448a8c420c92bf20e60113bb326af_93,YES,zip: 4/7/17478/17478-h. *zip* )		Transcriber's note:		      Bracketted lower
2175,d69d6a8b1f62816745f92457a9ae6acfb04d82c8_93,YES,zip: 7/8/21788/21788-h. *zip* )				HELD FAST FOR ENGLAND:
2175,63a2ce2a85e2f48179c75d79a3ba57ff921d0352_108,YES,zip: 9/8/21988/21988-h. *zip* )			      +------------------------------------------------------------+	      |                                                            |	      | Transcriber
2175,b5144773b7a54626ef205fe7acf7624e76e584a9_93,YES,zip: 9/1/20910/20910-h. *zip* )			Transcriber's note:		      Page numbers
2175,a3117f88119060e30522f445082b5dd81848ee75_95,YES,zip: 2/1/21218/21218-h. *zip* )				The Fascination of London		MAYFAIR
2175,81912ffb7ec76391da05037ffcf43355b81d48e3_93,YES,zip: 6/7/21671/21671-h. *zip* )				ARMY BOYS ON THE FIRING LINE
2175,3c1c34d754c424d937284085fdff7211ed37d8dd_107,YES,zip: 2/0/21203/21203-h. *zip* )				THE TALE OF GRANDFATHER MOLE
2175,a5535d72aeb560159533f1d69c3df45fbd003e43_104,YES,zip: 8/6/20869/20869-h. *zip* )			      +----------------------------------------------------------+	      | Transcriber's note                                       |
2175,6cd034f8195560595f5aee0415a7421af8f5ed62_94,YES,"zip: 9/8/21985/21985-h. *zip* )				JOHN NICHOLSON		""The Lion"
2175,ccf33ce49bafec467f76c560ace3d48a54f100e3_93,YES,zip: 3/5/17354/17354-h. *zip* )				CAVE REGIONS OF THE OZARKS AND BLACK
2175,3daf74b85a5c24e8f3683d0188d190f76b31159d_108,YES,zip: 6/4/21646/21646-h. *zip* )			TranscriberâĢĻs note		      Printer errors
2175,c3db551027b6d76090dc97894b1fdd22d6f732c3_95,YES,zip: 8/1/20812/20812-h. *zip* )			      The index for the entire 8 volume set
2175,ef7bb9d1b105eb7883ea0feda1f8ecdd2560c3ce_93,YES,zip: 9/9/21996/21996-h. *zip* )			Transcriber's note:		      In the
2175,439cc41c566282e85b585c42a787820160ed574f_108,YES,zip: 7/9/21797/21797-h. *zip* )				A SAILOR'S LASS
2175,bce592d03f3c1582b44af59f05c80e888df3f07e_93,YES,zip: 1/2/21127/21127-h. *zip* )				THE MYSTICS		A Novel
2175,0c7e0717bd47a8cf483f58a92591bb82518c58ac_93,YES,zip: 0/7/21074/21074-h. *zip* )				AFLOAT ON THE FLOOD		by
2175,aca5fe30d934ad268573aacb829d71badcf415eb_93,YES,zip: 9/6/20962/20962-h. *zip* )				SANDMAN'S GOODNIGHT STORIES
2175,fa9455b683cfd4d4930f1c2c499a22dca3db73ae_104,YES,zip: 4/1/17418/17418-h. *zip* )				THE BLACK PEARL		by
2175,37c1b034f1ec8c09aeed0a5e041bd3762ce8c316_93,YES,zip: 7/7/21777/21777-h. *zip* )				THE YEARS BETWEEN		by
2175,ec972afa956d574405fe9c9879c0c0a07470d4ab_93,YES,zip: 6/3/21635/21635-h. *zip* )				PRUDENCE SAYS SO		by
2175,b597fb8c48d6596da75da65954bc23ca18352ccc_74,NO,htm: 21841/21841-h/21841-h. *htm* )	      or	      (https://www.gutenberg
2175,44f63d5ea3e2ace834a0b4c3cc7b1839701c836b_106,YES,zip: 8/1/21832/21832-h. *zip* )				THE WONDER ISLAND BOYS		by
2175,6fda95b4f6a97a8330a311ab18139dab0536c676_108,YES,zip: 9/9/21997/21997-h. *zip* )				CHRISTIE'S OLD ORGAN
2175,d943d979622a25a594c6a4be437c155236a63fdf_124,YES,zip: 8/1/21819/21819-h. *zip* )			      Images of the original pages are available through
2175,8993c96fc4b3f0503d4af01cf6234b758f87a226_127,YES,zip: 8/1/20896/20896-h. *zip* )			      Images of the original pages are available through
2175,f4a7453d67322dfd352221623fc595f57a22e827_108,YES,zip: 9/9/20996/20996-h. *zip* )				AN EPOCH IN HISTORY		by
2175,6b4b1c65ddc1f27750f72c5bf27932d415c998d6_112,YES,zip: 8/2/21826/21826-h. *zip* )			      Images of the original pages are available through
2175,0cf01c4709f11e55df7460832d17e950ee22eb23_106,YES,zip: 8/1/21810/21810-h. *zip* )				THE WONDER ISLAND BOYS		by
2175,680cdf587c19e7679f5ee39538dc9df308fd0b45_93,YES,zip: 9/5/20952/20952-h. *zip* )				Juvenile Library Young Folks Series
2175,d0f0a60484bf6c8529c47ad1a49ff36cd0e0d73b_93,YES,zip: 8/3/20831/20831-h. *zip* )			Transcriber's Note:		      This text
2175,77cc683d2e8ba196ea0ce6a9a177cff9a55ef17f_108,YES,zip: 9/6/20963/20963-h. *zip* )				GRANDMOTHER DEAR		A Book for
