split,pair_id,good_sentence,bad_sentence,good_doc_id,bad_doc_id,good_input_file,bad_input_file,good_output_file,bad_output_file,good_seq_logprob,bad_seq_logprob,good_num_tokens,bad_num_tokens
coordinate_structure_constraint_complex_left_branch,76,Which banks was James boycotting and Jill appreciating?,Which was James boycotting banks and Jill appreciating?,coordinate_structure_constraint_complex_left_branch_good_76,coordinate_structure_constraint_complex_left_branch_bad_76,longformer-980_984.parquet,longformer-985_989.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-87.60562133789062,-79.42352294921875,9,9
inchoative,275,Some light has dimmed.,Some light has lifted.,inchoative_good_275,inchoative_bad_275,longformer-55_59.parquet,longformer-55_59.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-25.412967681884766,-25.627042770385742,5,5
regular_plural_subject_verb_agreement_2,503,The bird worries Sharon.,The birds worries Sharon.,regular_plural_subject_verb_agreement_2_good_503,regular_plural_subject_verb_agreement_2_bad_503,longformer-90_94.parquet,longformer-110_114.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-36.95404815673828,-40.6624870300293,5,5
determiner_noun_agreement_1,91,Thomas can boycott these committees.,Thomas can boycott these committee.,determiner_noun_agreement_1_good_91,determiner_noun_agreement_1_bad_91,longformer-460_464.parquet,longformer-400_404.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-400_599.parquet,-36.19532775878906,-40.776641845703125,6,6
irregular_past_participle_adjectives,291,The hidden cars are important.,The hid cars are important.,irregular_past_participle_adjectives_good_291,irregular_past_participle_adjectives_bad_291,longformer-235_239.parquet,longformer-135_139.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-0_199.parquet,-30.345365524291992,-34.74911880493164,6,6
principle_A_case_1,439,Kayla thinks that she might drive to this mountain.,Kayla thinks that herself might drive to this mountain.,principle_A_case_1_good_439,principle_A_case_1_bad_439,longformer-890_894.parquet,longformer-990_994.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-50.23887252807617,-58.73475646972656,10,10
npi_present_2,379,The Lutherans also salute.,The Lutherans ever salute.,npi_present_2_good_379,npi_present_2_bad_379,longformer-120_124.parquet,longformer-130_134.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-34.312225341796875,-36.78352737426758,5,5
wh_questions_subject_gap,612,Every teacher forgot a child that hid most cups.,Every teacher forgot what a child hid most cups.,wh_questions_subject_gap_good_612,wh_questions_subject_gap_bad_612,longformer-795_799.parquet,longformer-815_819.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-800_999.parquet,-67.994873046875,-67.65641021728516,10,10
determiner_noun_agreement_1,98,Benjamin isn't praising these cashiers.,Benjamin isn't praising these cashier.,determiner_noun_agreement_1_good_98,determiner_noun_agreement_1_bad_98,longformer-520_524.parquet,longformer-515_519.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-400_599.parquet,-41.626564025878906,-46.40324401855469,7,7
npi_present_2,375,Natalie has really forgotten about who has read.,Natalie has ever forgotten about who has read.,npi_present_2_good_375,npi_present_2_bad_375,longformer-805_809.parquet,longformer-750_754.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-600_799.parquet,-54.32771301269531,-57.37847900390625,9,9
irregular_past_participle_adjectives,293,The broken carriages were bad.,The broke carriages were bad.,irregular_past_participle_adjectives_good_293,irregular_past_participle_adjectives_bad_293,longformer-240_244.parquet,longformer-195_199.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-35.8621826171875,-39.880977630615234,6,6
coordinate_structure_constraint_object_extraction,86,Who could Derek and Nina observe?,Who can Derek observe and Nina?,coordinate_structure_constraint_object_extraction_good_86,coordinate_structure_constraint_object_extraction_bad_86,longformer-325_329.parquet,longformer-255_259.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-42.95415496826172,-56.39324188232422,7,7
irregular_plural_subject_verb_agreement_2,328,The feet aren't falling.,The foot aren't falling.,irregular_plural_subject_verb_agreement_2_good_328,irregular_plural_subject_verb_agreement_2_bad_328,longformer-75_79.parquet,longformer-85_89.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-26.673507690429688,-31.65153694152832,6,6
anaphor_gender_agreement,12,Martin admires himself.,Martin admires herself.,anaphor_gender_agreement_good_12,anaphor_gender_agreement_bad_12,longformer-60_64.parquet,longformer-60_64.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-22.39358901977539,-25.45811653137207,4,4
determiner_noun_agreement_irregular_2,126,Most teachers escape from these men.,Most teachers escape from this men.,determiner_noun_agreement_irregular_2_good_126,determiner_noun_agreement_irregular_2_bad_126,longformer-445_449.parquet,longformer-410_414.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-400_599.parquet,-37.94489288330078,-41.70159912109375,7,7
determiner_noun_agreement_with_adjective_1,163,Some adults care for this serious guy.,Some adults care for this serious guys.,determiner_noun_agreement_with_adjective_1_good_163,determiner_noun_agreement_with_adjective_1_bad_163,longformer-490_494.parquet,longformer-530_534.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-400_599.parquet,-39.50896453857422,-44.51945495605469,8,8
irregular_plural_subject_verb_agreement_1,310,Some oasis alarms Brett.,Some oasis alarm Brett.,irregular_plural_subject_verb_agreement_1_good_310,irregular_plural_subject_verb_agreement_1_bad_310,longformer-85_89.parquet,longformer-70_74.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-43.512718200683594,-43.851348876953125,5,5
principle_A_domain_2,461,Many teenagers explain Valerie reveals herself.,Many teenagers explain Valerie reveals themselves.,principle_A_domain_2_good_461,principle_A_domain_2_bad_461,longformer-785_789.parquet,longformer-880_884.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-800_999.parquet,-55.57676696777344,-58.90009307861328,7,7
tough_vs_raising_1,563,Kenneth wasn't fun to cure.,Kenneth wasn't likely to cure.,tough_vs_raising_1_good_563,tough_vs_raising_1_bad_563,longformer-145_149.parquet,longformer-245_249.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-200_399.parquet,-37.24992370605469,-34.31524658203125,7,7
determiner_noun_agreement_irregular_1,119,Carrie had aggravated those alumni.,Carrie had aggravated those alumnus.,determiner_noun_agreement_irregular_1_good_119,determiner_noun_agreement_irregular_1_bad_119,longformer-430_434.parquet,longformer-440_444.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-400_599.parquet,-49.474708557128906,-52.6010856628418,6,6
superlative_quantifiers_1,549,No senator drops by more than four grocery stores.,No senator drops by at least four grocery stores.,superlative_quantifiers_1_good_549,superlative_quantifiers_1_bad_549,longformer-850_854.parquet,longformer-825_829.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-52.87859344482422,-50.87471008300781,10,10
only_npi_licensor_present,380,Only Carol ever argued about Brad.,Even Carol ever argued about Brad.,only_npi_licensor_present_good_380,only_npi_licensor_present_bad_380,longformer-375_379.parquet,longformer-385_389.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-49.16693115234375,-52.163978576660156,7,7
distractor_agreement_relative_clause,181,All teachers that helped Jason disturb Regina.,All teachers that helped Jason disturbs Regina.,distractor_agreement_relative_clause_good_181,distractor_agreement_relative_clause_bad_181,longformer-755_759.parquet,longformer-775_779.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-60.62857437133789,-62.850257873535156,8,8
distractor_agreement_relational_noun,172,The print of many doctors hasn't upset Wendy.,The print of many doctors haven't upset Wendy.,distractor_agreement_relational_noun_good_172,distractor_agreement_relational_noun_bad_172,longformer-705_709.parquet,longformer-740_744.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-62.406646728515625,-64.64339447021484,10,10
existential_there_object_raising,227,An adult is declaring there to be a rug vanishing.,An adult is badgering there to be a rug vanishing.,existential_there_object_raising_good_227,existential_there_object_raising_bad_227,longformer-870_874.parquet,longformer-855_859.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-65.85279083251953,-72.9322509765625,11,11
drop_argument,194,William wasn't helping.,William wasn't boasting about.,drop_argument_good_194,drop_argument_bad_194,longformer-70_74.parquet,longformer-245_249.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-200_399.parquet,-17.97736167907715,-27.296924591064453,5,6
principle_A_domain_1,459,Lucille imagined that rice was impressing her.,Lucille imagined that rice was impressing herself.,principle_A_domain_1_good_459,principle_A_domain_1_bad_459,longformer-760_764.parquet,longformer-870_874.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-800_999.parquet,-48.029273986816406,-53.47512435913086,8,8
principle_A_domain_3,477,Kathleen imagines Benjamin shouldn't admire himself.,Benjamin imagines Kathleen shouldn't admire himself.,principle_A_domain_3_good_477,principle_A_domain_3_bad_477,longformer-905_909.parquet,longformer-905_909.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-65.5066909790039,-62.514930725097656,8,8
principle_A_c_command,421,Many essays that bore Michelle scared themselves.,Many essays that bore Michelle scared herself.,principle_A_c_command_good_421,principle_A_c_command_bad_421,longformer-840_844.parquet,longformer-750_754.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-600_799.parquet,-59.47003173828125,-55.81657409667969,8,8
npi_present_2,374,Catherine has also refused to swallow.,Catherine has ever refused to swallow.,npi_present_2_good_374,npi_present_2_bad_374,longformer-505_509.parquet,longformer-495_499.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-400_599.parquet,-42.05665969848633,-43.955326080322266,7,7
wh_vs_that_with_gap,658,Derek is figuring out what an alumnus walks through.,Derek is figuring out that an alumnus walks through.,wh_vs_that_with_gap_good_658,wh_vs_that_with_gap_bad_658,longformer-915_919.parquet,longformer-920_924.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-60.9097785949707,-63.14866638183594,10,10
npi_present_1,364,Even David had often talked.,Even David had ever talked.,npi_present_1_good_364,npi_present_1_bad_364,longformer-175_179.parquet,longformer-150_154.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-33.970008850097656,-34.58635711669922,6,6
causative,52,Carl has turned that carriage.,Carl has vanished that carriage.,causative_good_52,causative_bad_52,longformer-230_234.parquet,longformer-305_309.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-34.15552520751953,-38.309661865234375,6,6
wh_vs_that_with_gap,659,Alexander wasn't revealing what girls hadn't worn.,Alexander wasn't revealing that girls hadn't worn.,wh_vs_that_with_gap_good_659,wh_vs_that_with_gap_bad_659,longformer-880_884.parquet,longformer-875_879.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-48.7492561340332,-53.45365524291992,10,10
determiner_noun_agreement_with_adjective_1,161,The rug had irritated those small banks.,The rug had irritated those small bank.,determiner_noun_agreement_with_adjective_1_good_161,determiner_noun_agreement_with_adjective_1_bad_161,longformer-565_569.parquet,longformer-520_524.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-400_599.parquet,-55.91568374633789,-59.53091049194336,8,8
principle_A_c_command,422,The senators that had hugged Deanna cured themselves.,The senators that had hugged Deanna cured herself.,principle_A_c_command_good_422,principle_A_c_command_bad_422,longformer-925_929.parquet,longformer-860_864.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-63.298465728759766,-64.2580795288086,9,9
animate_subject_trans,40,Every man had cured all teachers.,This skateboard had cured all teachers.,animate_subject_trans_good_40,animate_subject_trans_bad_40,longformer-345_349.parquet,longformer-550_554.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-400_599.parquet,-44.036216735839844,-48.67881774902344,7,7
passive_2,419,Renee's employees are referenced.,Renee's employees are profited.,passive_2_good_419,passive_2_bad_419,longformer-360_364.parquet,longformer-260_264.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-41.17080307006836,-44.46582794189453,6,6
animate_subject_trans,44,Cynthia had all stairs.,Politics had all stairs.,animate_subject_trans_good_44,animate_subject_trans_bad_44,longformer-60_64.parquet,longformer-75_79.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-40.032894134521484,-30.82402229309082,5,5
animate_subject_trans,48,The libraries weren't referencing Bethany.,Those steps weren't referencing Bethany.,animate_subject_trans_good_48,animate_subject_trans_bad_48,longformer-640_644.parquet,longformer-580_584.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-400_599.parquet,-48.55354690551758,-44.25322341918945,7,7
existential_there_quantifiers_1,238,There wasn't a cucumber going bad.,There wasn't each cucumber going bad.,existential_there_quantifiers_1_good_238,existential_there_quantifiers_1_bad_238,longformer-375_379.parquet,longformer-480_484.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-400_599.parquet,-36.6778678894043,-49.63322830200195,8,8
tough_vs_raising_1,568,Anne wasn't enjoyable to conceal.,Anne wasn't certain to conceal.,tough_vs_raising_1_good_568,tough_vs_raising_1_bad_568,longformer-320_324.parquet,longformer-255_259.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-38.51643371582031,-34.65169143676758,7,7
superlative_quantifiers_1,548,No company might dislike more than ten books.,No company might dislike at least ten books.,superlative_quantifiers_1_good_548,superlative_quantifiers_1_bad_548,longformer-710_714.parquet,longformer-695_699.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-51.45446014404297,-53.62892532348633,9,9
determiner_noun_agreement_with_adj_2,133,Katherine might attack these unemployed waitresses.,Katherine might attack this unemployed waitresses.,determiner_noun_agreement_with_adj_2_good_133,determiner_noun_agreement_with_adj_2_bad_133,longformer-890_894.parquet,longformer-865_869.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-56.26744842529297,-60.706546783447266,7,7
intransitive,287,A lot of boys can cook.,A lot of boys can find.,intransitive_good_287,intransitive_bad_287,longformer-65_69.parquet,longformer-70_74.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-31.615474700927734,-33.167118072509766,7,7
irregular_past_participle_verbs,303,Melissa ate.,Melissa eaten.,irregular_past_participle_verbs_good_303,irregular_past_participle_verbs_bad_303,longformer-0_4.parquet,longformer-5_9.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-19.121850967407227,-22.20660972595215,3,3
wh_questions_object_gap,608,Tonya researched some books that Kevin does find.,Tonya researched what Kevin does find some books.,wh_questions_object_gap_good_608,wh_questions_object_gap_bad_608,longformer-840_844.parquet,longformer-830_834.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-61.551570892333984,-68.27586364746094,9,9
regular_plural_subject_verb_agreement_1,491,Carlos has talked about Anna.,Carlos have talked about Anna.,regular_plural_subject_verb_agreement_1_good_491,regular_plural_subject_verb_agreement_1_bad_491,longformer-220_224.parquet,longformer-235_239.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-29.992406845092773,-31.633888244628906,6,6
determiner_noun_agreement_irregular_2,120,Colleen wasn't returning to this woman.,Colleen wasn't returning to these woman.,determiner_noun_agreement_irregular_2_good_120,determiner_noun_agreement_irregular_2_bad_120,longformer-525_529.parquet,longformer-580_584.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-400_599.parquet,-42.038021087646484,-48.16010284423828,8,8
irregular_plural_subject_verb_agreement_1,314,The synthesis astounds Tiffany.,The synthesis astound Tiffany.,irregular_plural_subject_verb_agreement_1_good_314,irregular_plural_subject_verb_agreement_1_bad_314,longformer-265_269.parquet,longformer-235_239.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-53.99120330810547,-56.984195709228516,5,5
npi_present_1,367,Even a lot of teenagers certainly see.,Even a lot of teenagers ever see.,npi_present_1_good_367,npi_present_1_bad_367,longformer-490_494.parquet,longformer-330_334.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-200_399.parquet,-41.77490997314453,-36.525917053222656,8,8
determiner_noun_agreement_2,100,Stacey hasn't escaped from these teachers.,Stacey hasn't escaped from this teachers.,determiner_noun_agreement_2_good_100,determiner_noun_agreement_2_bad_100,longformer-655_659.parquet,longformer-600_604.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-46.75042724609375,-51.84590148925781,8,8
principle_A_case_2,444,David thinks about himself questioning Amelia.,David thinks about himself questions Amelia.,principle_A_case_2_good_444,principle_A_case_2_bad_444,longformer-730_734.parquet,longformer-695_699.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-47.29621505737305,-48.88853454589844,7,7
anaphor_number_agreement,21,Many patients will visit themselves.,Many patients will visit himself.,anaphor_number_agreement_good_21,anaphor_number_agreement_bad_21,longformer-445_449.parquet,longformer-335_339.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-200_399.parquet,-27.48270606994629,-31.38811683654785,6,6
determiner_noun_agreement_irregular_1,116,Some women arrived at those oases.,Some women arrived at those oasis.,determiner_noun_agreement_irregular_1_good_116,determiner_noun_agreement_irregular_1_bad_116,longformer-380_384.parquet,longformer-370_374.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-41.20537185668945,-38.31117248535156,7,7
adjunct_island,3,Who might Benjamin alarm before listening to Paul?,Who might Benjamin alarm Paul before listening to?,adjunct_island_good_3,adjunct_island_bad_3,longformer-850_854.parquet,longformer-875_879.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-57.09737014770508,-63.40317153930664,9,9
left_branch_island_simple_question,340,Whose stairs might Galileo descend?,Whose might Galileo descend stairs?,left_branch_island_simple_question_good_340,left_branch_island_simple_question_bad_340,longformer-420_424.parquet,longformer-405_409.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-400_599.parquet,-49.1427001953125,-52.730682373046875,6,6
existential_there_quantifiers_1,231,There isn't a lake alarming Keith.,There isn't each lake alarming Keith.,existential_there_quantifiers_1_good_231,existential_there_quantifiers_1_bad_231,longformer-370_374.parquet,longformer-470_474.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-400_599.parquet,-47.08138656616211,-60.25630187988281,8,8
wh_island,594,What hadn't William learned he isn't exiting?,What hadn't William learned who isn't exiting?,wh_island_good_594,wh_island_bad_594,longformer-720_724.parquet,longformer-755_759.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-58.31314468383789,-61.854942321777344,10,10
left_branch_island_echo_question,333,Irene has escaped from which men?,Which has Irene escaped from men?,left_branch_island_echo_question_good_333,left_branch_island_echo_question_bad_333,longformer-340_344.parquet,longformer-320_324.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-52.31361389160156,-44.29985809326172,7,7
intransitive,280,Chad wasn't hiding.,Chad wasn't biking to.,intransitive_good_280,intransitive_bad_280,longformer-30_34.parquet,longformer-60_64.parquet,pythia-160m-step70000-0_199.parquet,pythia-160m-step70000-0_199.parquet,-27.066463470458984,-39.58333206176758,5,6
determiner_noun_agreement_with_adj_irregular_1,146,Derek can't care for this employed child.,Derek can't care for this employed children.,determiner_noun_agreement_with_adj_irregular_1_good_146,determiner_noun_agreement_with_adj_irregular_1_bad_146,longformer-620_624.parquet,longformer-690_694.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-47.395591735839844,-50.2480583190918,9,9
determiner_noun_agreement_with_adj_irregular_1,148,Rachelle has hidden this concealed mouse.,Rachelle has hidden this concealed mice.,determiner_noun_agreement_with_adj_irregular_1_good_148,determiner_noun_agreement_with_adj_irregular_1_bad_148,longformer-620_624.parquet,longformer-555_559.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-400_599.parquet,-58.518253326416016,-60.434104919433594,7,7
distractor_agreement_relational_noun,171,The photograph of actresses does hurt Cynthia.,The photograph of actresses do hurt Cynthia.,distractor_agreement_relational_noun_good_171,distractor_agreement_relational_noun_bad_171,longformer-760_764.parquet,longformer-695_699.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-58.1291389465332,-59.63884353637695,8,8
superlative_quantifiers_2,558,Every art gallery is embarrassing at most two adults.,No art gallery is embarrassing at most two adults.,superlative_quantifiers_2_good_558,superlative_quantifiers_2_bad_558,longformer-930_934.parquet,longformer-875_879.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-56.31853485107422,-59.63996887207031,10,10
sentential_negation_npi_licensor_present,517,Caroline had not ever kissed Jessica.,Caroline had fortunately ever kissed Jessica.,sentential_negation_npi_licensor_present_good_517,sentential_negation_npi_licensor_present_bad_517,longformer-475_479.parquet,longformer-710_714.parquet,pythia-160m-step70000-400_599.parquet,pythia-160m-step70000-600_799.parquet,-38.083335876464844,-52.45140075683594,7,7
npi_present_1,365,Even girls will certainly look to joke around.,Even girls will ever look to joke around.,npi_present_1_good_365,npi_present_1_bad_365,longformer-745_749.parquet,longformer-600_604.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-46.699462890625,-47.143890380859375,9,9
determiner_noun_agreement_2,103,The customers alarm that cashier.,The customers alarm those cashier.,determiner_noun_agreement_2_good_103,determiner_noun_agreement_2_bad_103,longformer-335_339.parquet,longformer-375_379.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-46.306095123291016,-49.566795349121094,6,6
left_branch_island_echo_question,335,Most actors are escaping from what high school?,What are most actors escaping from high school?,left_branch_island_echo_question_good_335,left_branch_island_echo_question_bad_335,longformer-765_769.parquet,longformer-770_774.parquet,pythia-160m-step70000-600_799.parquet,pythia-160m-step70000-600_799.parquet,-50.483821868896484,-46.39046859741211,9,9
animate_subject_trans,45,Suzanne should lift many stairs.,The cake should lift many stairs.,animate_subject_trans_good_45,animate_subject_trans_bad_45,longformer-300_304.parquet,longformer-330_334.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-48.80340576171875,-42.18359375,6,7
passive_1,408,A lot of peppers were admired by the brother of Kendra.,A lot of peppers were rotted by the brother of Kendra.,passive_1_good_408,passive_1_bad_408,longformer-990_994.parquet,longformer-955_959.parquet,pythia-160m-step70000-800_999.parquet,pythia-160m-step70000-800_999.parquet,-62.737022399902344,-68.02478790283203,12,12
wh_island,596,Who had Brian forgotten he knows?,Who had Brian forgotten who knows?,wh_island_good_596,wh_island_bad_596,longformer-315_319.parquet,longformer-395_399.parquet,pythia-160m-step70000-200_399.parquet,pythia-160m-step70000-200_399.parquet,-47.038673400878906,-50.03898620605469,7,7
