split,pair_id,correct_sentence,correct_doc_id,correct_input_file,correct_output_file,correct_metric,correct_num_tokens,best_wrong_metric,num_wrong_options,wrong_metrics
formal_logic_test,0,"Question: Identify the conclusion of the following argument. It is hard not to verify in our peers the same weakened intelligence due to emotions that we observe in our everyday patients. The arrogance of our consciousness, which in general, belongs to the strongest defense mechanisms, blocks the unconscious complexes. Because of this, it is difficult to convince people of the unconscious, and in turn to teach them what their conscious knowledge contradicts. (Sigmund Freud, The Origin and Development of Psychoanalysis)
A. It is hard not to verify in our peers the same weakened intelligence due to emotions that we observe in our everyday patients.
B. The arrogance of our consciousness, which in general, belongs to the strongest defense mechanisms, blocks the unconscious complexes.
C. Because of this, it is difficult to convince people of the unconscious, and in turn to teach them what their conscious knowledge contradicts.
D. It is difficult to convince people of the unconscious, and in turn to teach them what their conscious knowledge contradicts.

Answer: D",formal_logic_test_correct_0_D,longformer-200_299.parquet,pythia-160m-step100000-0_999.parquet,-447.3616638183594,204,-445.5491638183594,3,"[-445.5491638183594, -447.7991638183594, -447.6116638183594]"
global_facts_test,0,"Question: As of 2016, about what percentage of adults aged 18 years or older were overweight?
A. 10%
B. 20%
C. 40%
D. 80%

Answer: C",global_facts_test_correct_0_C,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-104.04051208496094,44,-100.91551208496094,3,"[-100.91551208496094, -104.52808380126953, -104.16551208496094]"
high_school_biology_test,0,"Question: In a population of giraffes, an environmental change occurs that favors individuals that are tallest. As a result, more of the taller individuals are able to obtain nutrients and survive to pass along their genetic information. This is an example of
A. directional selection.
B. stabilizing selection.
C. sexual selection.
D. disruptive selection.

Answer: A",high_school_biology_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-241.5298614501953,76,-242.2798614501953,3,"[-243.1548614501953, -243.7798614501953, -242.2798614501953]"
high_school_chemistry_test,0,"Question: London dispersion forces are caused by
A. temporary dipoles created by the position of electrons around the nuclei in a molecule
B. the three-dimensional intermolecular bonding present in all covalent substances
C. the uneven electron-to-proton ratio found on individual atoms of a molecule
D. the electronegativity differences between the different atoms in a molecule

Answer: A",high_school_chemistry_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-284.5161437988281,75,-286.0161437988281,3,"[-286.5786437988281, -286.7036437988281, -286.0161437988281]"
high_school_computer_science_test,0,"Question: Let x = 1. What is x << 3 in Python 3?
A. 1
B. 3
C. 8
D. 16

Answer: C",high_school_computer_science_test_correct_0_C,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-112.16218566894531,37,-110.59968566894531,3,"[-110.59968566894531, -111.34968566894531, -111.72468566894531]"
high_school_european_history_test,0,"Question: This question refers to the following information.
In order to make the title of this discourse generally intelligible, I have translated the term ""Protoplasm,"" which is the scientific name of the substance of which I am about to speak, by the words ""the physical basis of life."" I suppose that, to many, the idea that there is such a thing as a physical basis, or matter, of life may be novel—so widely spread is the conception of life as something which works through matter. … Thus the matter of life, so far as we know it (and we have no right to speculate on any other), breaks up, in consequence of that continual death which is the condition of its manifesting vitality, into carbonic acid, water, and nitrogenous compounds, which certainly possess no properties but those of ordinary matter.
Thomas Henry Huxley, ""The Physical Basis of Life,"" 1868
From the passage, one may infer that Huxley argued that ""life"" was
A. a force that works through matter
B. essentially a philosophical notion
C. merely a property of a certain kind of matter
D. a supernatural phenomenon

Answer: C",high_school_european_history_test_correct_0_C,longformer-200_299.parquet,pythia-160m-step100000-0_999.parquet,-786.84130859375,233,-784.0560302734375,3,"[-784.0560302734375, -786.52880859375, -786.84130859375]"
high_school_geography_test,0,"Question: The main factor preventing subsistence economies from advancing economically is the lack of
A. a currency.
B. a well-connected transportation infrastructure.
C. government activity.
D. a banking service.

Answer: B",high_school_geography_test_correct_0_B,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-174.47560119628906,49,-173.36001586914062,3,"[-173.36001586914062, -176.17251586914062, -175.92251586914062]"
high_school_government_and_politics_test,0,"Question: Which of the following best describes the balance the Supreme Court has struck between the establishment clause and the free-exercise clause?
A. Freedom of speech is protected except in certain situations, such as yelling ""fire"" in a crowded theater.
B. Once a church has been recognized by the federal government, its tax-exempt status can never be revoked.
C. Once Congress has created an administrative agency, that agency can be dissolved only by a constitutional amendment.
D. State-sponsored prayer during school hours is prohibited, but voluntary prayer by student groups before school is allowed.

Answer: D",high_school_government_and_politics_test_correct_0_D,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-347.1874084472656,125,-345.3124084472656,3,"[-345.3124084472656, -347.5624084472656, -347.4999084472656]"
high_school_macroeconomics_test,0,"Question: Suppose that an expansionary fiscal policy leads to a large increase in real output and a small increase in the price level. From this it can be inferred that
A. inflation had already impacted the economy before the fiscal stimulus.
B. the economy initially had some unemployed resources.
C. aggregate supply decreased.
D. aggregate demand is steeply sloped.

Answer: B",high_school_macroeconomics_test_correct_0_B,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-277.35791015625,78,-276.35791015625,3,"[-276.35791015625, -278.85791015625, -278.35791015625]"
high_school_mathematics_test,0,"Question: If a pentagon P with vertices at (– 2, – 4), (– 4, 1), (–1, 4), (2, 4), and (3, 0) is reflected across the line y = x to get a new pentagon, P’, then one of the vertices of P’ is
A. (0, – 3)
B. (4, 1)
C. (2, 2)
D. (– 4, –2)

Answer: D",high_school_mathematics_test_correct_0_D,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-281.59869384765625,100,-278.28619384765625,3,"[-278.28619384765625, -280.97369384765625, -281.66119384765625]"
high_school_microeconomics_test,0,"Question: Marginal revenue equals marginal cost at the point where
A. total revenue is greater than total cost at its greatest distance
B. total revenue is equal to total cost
C. marginal product is at its highest point
D. total product is at its highest point

Answer: A",high_school_microeconomics_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-162.68240356445312,60,-164.68240356445312,3,"[-164.68240356445312, -165.18240356445312, -164.86990356445312]"
high_school_physics_test,0,"Question: The plates of a capacitor are charged to a potential difference of 5 V. If the capacitance is 2 mF, what is the charge on the positive plate?
A. 0.005 C
B. 0.01 C
C. 0.02 C
D. 0.5 C

Answer: B",high_school_physics_test_correct_0_B,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-153.76132202148438,66,-150.88632202148438,3,"[-150.88632202148438, -152.01132202148438, -152.57382202148438]"
high_school_psychology_test,0,"Question: Nearsightedness results from
A. too much curvature of the cornea and lens
B. too little curvature of the cornea and lens
C. too much curvature of the iris and lens
D. too little curvature of the iris and lens

Answer: A",high_school_psychology_test_correct_0_A,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-127.3122787475586,54,-129.81227111816406,3,"[-130.34185791015625, -129.81227111816406, -130.4792938232422]"
high_school_statistics_test,0,"Question: The weight of an aspirin tablet is 300 milligrams according to the bottle label. An FDA investigator weighs a simple random sample of seven tablets, obtains weights of 299, 300, 305, 302, 299, 301, and 303, and runs a hypothesis test of the manufacturer's claim. Which of the following gives the P-value of this test?
A. P(t > 1.54) with df = 6
B. 2P(t > 1.54) with df = 6
C. P(t > 1.54) with df = 7
D. 2P(t > 1.54) with df = 7

Answer: B",high_school_statistics_test_correct_0_B,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-353.22039794921875,138,-350.78289794921875,3,"[-350.78289794921875, -353.47039794921875, -352.40789794921875]"
high_school_us_history_test,0,"Question: This question refers to the following information.
""The far-reaching, the boundless future will be the era of American greatness. In its magnificent domain of space and time, the nation of many nations is destined to manifest to mankind the excellence of divine principles; to establish on earth the noblest temple ever dedicated to the worship of the Most High—the Sacred and the True. Its floor shall be a hemisphere—its roof the firmament of the star-studded heavens, and its congregation a Union of many Republics, comprising hundreds of happy millions, calling, owning no man master, but governed by God's natural and moral law of equality, the law of brotherhood—of 'peace and good will amongst men.'""
John L. O'Sullivan, ""The Great Nation of Futurity,"" 1839
By what means did the United States take possession of the Oregon Territory?
A. The United States was granted the territory in a postwar treaty with France.
B. The United States bought it from the Native Americans who lived there.
C. U.S. settlers were the first to arrive in the region; they claimed it for their country.
D. Great Britain ceded it to the United States as part of a negotiated treaty.

Answer: D",high_school_us_history_test_correct_0_D,longformer-200_299.parquet,pythia-160m-step100000-0_999.parquet,-868.62841796875,254,-866.75341796875,3,"[-866.75341796875, -869.00341796875, -869.56591796875]"
high_school_world_history_test,0,"Question: This question refers to the following information.
No task is more urgent than that of preserving peace. Without peace our independence means little. The rehabilitation and upbuilding of our countries will have little meaning. Our revolutions will not be allowed to run their course. What can we do? We can do much! We can inject the voice of reason into world affairs. We can mobilize all the spiritual, all the moral, all the political strength of Asia and Africa on the side of peace. Yes, we! We, the peoples of Asia and Africa, 1.4 billion strong.
Indonesian leader Sukarno, keynote address to the Bandung Conference, 1955
The passage above is most associated with which of the following developments?
A. The formation of the non-aligned movement
B. Global disarmanent and nuclear non-proliferation
C. The Green Revolution in agriculture
D. Mobilization of pan-Asian ideology

Answer: A",high_school_world_history_test_correct_0_A,longformer-200_299.parquet,pythia-160m-step100000-0_999.parquet,-696.6727905273438,187,-698.6727905273438,3,"[-698.6727905273438, -700.1727905273438, -699.2352905273438]"
human_aging_test,0,"Question: The study of older adults and aging is referred to as
A. Gerontology
B. Geropsychiatry
C. Geriatrics
D. Gero-education

Answer: A",human_aging_test_correct_0_A,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-134.0956573486328,36,-137.1581573486328,3,"[-137.1581573486328, -137.2831573486328, -137.1581573486328]"
human_sexuality_test,0,"Question: Which of the following methods of detecting breast cancer involves exposure to radiation?
A. Needle aspiration
B. Mammography
C. Mastectomy
D. Lumpectomy

Answer: B",human_sexuality_test_correct_0_B,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-108.13509368896484,38,-107.32259368896484,3,"[-107.32259368896484, -109.94759368896484, -108.71971893310547]"
international_law_test,0,"Question: Which State ordinarily exercises jurisdiction in respect of crimes committed on board vessels?
A. The coastal State
B. The flag State
C. All States enjoy such jurisdiction
D. The International Tribunal for the Law of the Sea

Answer: B",international_law_test_correct_0_B,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-181.1089324951172,53,-180.0464324951172,3,"[-180.0464324951172, -181.9839324951172, -181.2964324951172]"
jurisprudence_test,0,"Question: Which statement best explains the purpose of Hart's distinction between 'being obliged' and 'having an obligation'?
A. It demonstrates the difference between the internal and the external aspect of a rule.
B. It refutes the natural lawyer' view of the role of morality in law.
C. It explains the nature of power-conferring rules.
D. It illuminates the concept of a rule.

Answer: D",jurisprudence_test_correct_0_D,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-273.83154296875,88,-272.6649475097656,3,"[-272.6649475097656, -274.7899475097656, -275.08154296875]"
logical_fallacies_test,0,"Question: A valid disjunctive syllogism has a major premise that:
A. includes two or more alternatives
B. classifies subjects
C. affirms the antecedent or denies the consequent
D. leads to a valid conclusion

Answer: A",logical_fallacies_test_correct_0_A,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-177.98020935058594,48,-180.98020935058594,3,"[-181.41770935058594, -181.79270935058594, -180.98020935058594]"
machine_learning_test,0,"Question: Statement 1| Linear regression estimator has the smallest variance among all unbiased estimators. Statement 2| The coefficients α assigned to the classifiers assembled by AdaBoost are always non-negative.
A. True, True
B. False, False
C. True, False
D. False, True

Answer: D",machine_learning_test_correct_0_D,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-220.26402282714844,65,-217.88902282714844,3,"[-217.88902282714844, -220.63902282714844, -220.07652282714844]"
management_test,0,"Question: What is the term for a sub-optimal but acceptable outcome of negotiations between parties?
A. Bargaining
B. Satisficing
C. Accepting
D. Compromising

Answer: B",management_test_correct_0_B,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-139.7497100830078,40,-139.6872100830078,3,"[-139.6872100830078, -142.4372100830078, -142.8747100830078]"
marketing_test,0,"Question: This is a hierarchy of effects or sequential model used to explain how advertising works:
A. ADD.
B. AIDA.
C. PESTLE.
D. SWOT.

Answer: B",marketing_test_correct_0_B,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-172.93063354492188,43,-170.49313354492188,3,"[-170.49313354492188, -173.55563354492188, -172.05563354492188]"
medical_genetics_test,0,"Question: In a Robertsonian translocation fusion occurs at the:
A. telomeres.
B. centromeres.
C. histones.
D. ends of the long arms.

Answer: B",medical_genetics_test_correct_0_B,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-153.29534912109375,40,-150.98284912109375,3,"[-150.98284912109375, -152.79534912109375, -154.10784912109375]"
miscellaneous_test,0,"Question: An important source of information on the credit rating of retail businesses is
A. the Retail Merchants Association
B. the local chamber of commerce
C. Dun & Bradstreet, Inc.
D. the United States Retail Credit Association

Answer: C",miscellaneous_test_correct_0_C,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-161.33132934570312,53,-158.26882934570312,3,"[-158.26882934570312, -161.26882934570312, -160.83132934570312]"
moral_disputes_test,0,"Question:  Just war theory's principle of military necessity belongs to
A. jus in bello.
B. jus ad bellum.
C. moral nihilism.
D. all of the above

Answer: A",moral_disputes_test_correct_0_A,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-177.90113830566406,45,-179.65113830566406,3,"[-179.83863830566406, -181.08863830566406, -179.65113830566406]"
moral_scenarios_test,0,"Question: For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I slammed on my breaks to miss the ball as it came in to the road. Scenario 2 | I taught my children to play the xylophone.
A. Wrong, Wrong
B. Wrong, Not wrong
C. Not wrong, Wrong
D. Not wrong, Not wrong

Answer: D",moral_scenarios_test_correct_0_D,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-387.5813903808594,104,-386.3938903808594,3,"[-386.3938903808594, -387.5188903808594, -388.5813903808594]"
nutrition_test,0,"Question: Which foods tend to be consumed in lower quantities in Wales and Scotland (as of 2020)?

A. Meat
B. Confectionary
C. Fruits and vegetables
D. Potatoes

Answer: C",nutrition_test_correct_0_C,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-136.35662841796875,44,-135.7941436767578,3,"[-135.7941436767578, -137.16912841796875, -137.29412841796875]"
philosophy_test,0,"Question: Aesthetics deals with objects that are_____.
A. essential to our existence
B. unimportant to most people
C. not essential to our existence
D. rarely viewed

Answer: C",philosophy_test_correct_0_C,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-158.7264404296875,41,-154.3514404296875,3,"[-154.3514404296875, -157.6639404296875, -157.6014404296875]"
prehistory_test,0,"Question: Unlike most other early civilizations, Minoan culture shows little evidence of:
A. trade.
B. warfare.
C. the development of a common religion.
D. conspicuous consumption by elites.

Answer: D",prehistory_test_correct_0_D,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-164.42298889160156,48,-162.54798889160156,3,"[-162.54798889160156, -164.67298889160156, -164.92298889160156]"
professional_accounting_test,0,"Question: You bought a limousine for $98,000 and are planning to rent it for weddings, ceremonies and parties at $245 per hour. If you estimate the car will be hired for 2 hours a day on average, with daily costs at about $50, what is the estimated yearly yield on your investment if you work all year round, i.e. every day of the year, including any festivities and weekends?
A. 164%
B. 1.64%
C. 0.45%
D. 183%

Answer: A",professional_accounting_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-367.0779113769531,114,-368.8279113769531,3,"[-368.8279113769531, -370.02801513671875, -370.09051513671875]"
professional_law_test,0,"Question: One afternoon, a pilot was flying a small airplane when it suddenly ran out of gas. As he was coming in for an emergency landing, the plane crossed into a neighboring state at a very low altitude. At this time, a 9-year-old boy was walking to school when he was struck and injured by an object, which may have fallen from the plane. In federal court, a negligence suit was brought against the pilot by the father of the boy for his son. Accompanied by his father, the boy had visited an attorney for preliminary discussions regarding the case. However, the father did not retain the attorney to represent his son in the lawsuit. Instead, the father hired another lawyer to handle the case. At trial, the pilot's attorney calls the consulting attorney to testify what the boy had said to him regarding his physical condition during the consultation that the attorney had had with the boy and his father. The attorney's testimony is
A. admissible, because the attorney-client privilege was waived by the filing of the lawsuit.
B. admissible, because there is no privilege of confidentiality when a person other than the client is present at the attorney-client consultation.
C. inadmissible, because the attorney-client privilege prevents such a breach of confidential communications.
D. inadmissible, because it was a statement of physical condition not made for the purpose of obtaining medical treatment.

Answer: C",professional_law_test_correct_0_C,longformer-200_299.parquet,pythia-160m-step100000-0_999.parquet,-765.103515625,284,-763.041015625,3,"[-763.041015625, -764.791015625, -764.791015625]"
professional_medicine_test,0,"Question: A 67-year-old woman comes to the physician for a follow-up examination. She had a pulmonary embolism and required treatment in the hospital for 3 weeks. She had a retroperitoneal hemorrhage; anticoagulant therapy was temporarily discontinued, and she underwent placement of an inferior vena cava (IVC) filter. She had a hematoma that was resolving on discharge from the hospital 2 weeks ago. Today, she says she has had a persistent sensation of tingling and numbness of her left thigh that she did not report in the hospital because she thought it would go away; the sensation has improved somewhat during the past week. Her only medication is warfarin. Vital signs are within normal limits. Examination of the skin shows no abnormalities. Muscle strength is normal. Sensation to light touch is decreased over a 5 x 5-cm area on the lateral aspect of the left anterior thigh. Which of the following is the most likely cause of this patient's decreased sensation?
A. Cerebral infarction during the hospitalization
B. Complication of the IVC filter placement
C. Compression of the lateral femoral cutaneous nerve
D. Hematoma of the left thigh

Answer: C",professional_medicine_test_correct_0_C,longformer-200_299.parquet,pythia-160m-step100000-0_999.parquet,-621.9623413085938,227,-622.1498413085938,3,"[-622.1498413085938, -622.7123413085938, -623.9623413085938]"
professional_psychology_test,0,"Question: Which of the following statements expresses a relationship between aging and sexual functioning
A. Aging is related to an increase in vaginal lubrication
B. Aging is associated with an increase in the frequency and number of orgasmic contractions in both sexes
C. There is no significant relationship between aging and sexual responses in either sex
D. Aging is related to some loss of erectile rigidity in the male

Answer: D",professional_psychology_test_correct_0_D,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-206.43162536621094,83,-203.80662536621094,3,"[-203.80662536621094, -206.93162536621094, -206.4318084716797]"
public_relations_test,0,"Question: Which common public relations tactic involves sending journalists on visits to appropriate locations?
A. Media release
B. Media tour
C. Press room
D. Promotional days/weeks

Answer: B",public_relations_test_correct_0_B,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-174.57102966308594,43,-172.63352966308594,3,"[-172.63352966308594, -174.94602966308594, -174.38352966308594]"
security_studies_test,0,"Question: Which of these principles is not an element of the responsibility to protect?
A. The responsibility to prevent.
B. The responsibility to react.
C. The responsibility to remain sovereign.
D. The responsibility to rebuild.

Answer: C",security_studies_test_correct_0_C,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-122.91795349121094,54,-120.60545349121094,3,"[-120.60545349121094, -122.41795349121094, -122.16795349121094]"
sociology_test,0,"Question: Mass-society theory suggests that:
A. the content of the media is determined by market forces
B. the subordinate classes are dominated by the ideology of the ruling class
C. the media manipulate 'the masses' as vulnerable, passive consumers
D. audiences make selective interpretations of media messages

Answer: C",sociology_test_correct_0_C,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-248.6007537841797,67,-246.10787963867188,3,"[-246.10787963867188, -248.6632537841797, -248.6632537841797]"
us_foreign_policy_test,0,"Question: What is the structure of the United Nations Security Council?
A. 5 permanent members with veto power, 10 rotating members with no veto power
B. 5 permanent members and 10 rotating members, all with veto power
C. 10 permanent members with veto power, and 5 rotating members without veto power
D. 15 permanent members with veto power

Answer: A",us_foreign_policy_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step100000-0_999.parquet,-162.67092895507812,76,-165.18186950683594,3,"[-165.30686950683594, -165.80686950683594, -165.18186950683594]"
virology_test,0,"Question: How many human polyomaviruses are known at present?
A. 100
B. 1
C. 10
D. unknown

Answer: A",virology_test_correct_0_A,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-102.0635986328125,32,-104.5010986328125,3,"[-104.6260986328125, -104.5010986328125, -105.0635986328125]"
world_religions_test,0,"Question:  What can murtis be translated as?
A. Offerings
B. Prayers
C. Apparitions
D. Idols

Answer: D",world_religions_test_correct_0_D,longformer-0_99.parquet,pythia-160m-step100000-0_999.parquet,-134.0500946044922,31,-132.7375946044922,3,"[-132.7375946044922, -134.55624389648438, -135.1125946044922]"
