Feature ID,Topic,Acquired At,Pearson,Spearman,Description,step_num
2209,Programming Syntax and Code Structure,pythia-160m-step512,0.9128572443008138,0.9392857142857142,Opening curly braces that begin code blocks in various programming languages.,512
2563,Government and Legal Terminology,pythia-160m-step512,0.920352826225422,0.9607142857142855,"All instances refer to ""court"" as a legal institution or judicial body in legal proceedings.",512
2619,Document Formatting and Whitespace,pythia-160m-step512,0.9373117706877205,0.9571428571428571,Code indentation patterns using tabs followed by multiple spaces to align nested programming constructs.,512
592,Mathematical Questions and Queries,pythia-160m-step512,0.9035188797923168,0.7571428571428571,"The word ""Is"" functioning as the opening verb in mathematical questions about whether numbers are prime or composite.",512
292,Programming Variables and Identifiers,pythia-160m-step512,0.9552210742391972,0.9357142857142854,Numbers appearing as arguments or parameters in mathematical function calls or variable assignments.,512
2800,C Preprocessor Directives,pythia-160m-step512,0.8923443071238113,0.8464285714285712,File extensions for C/C++ header files in #include statements.,512
2732,Dialogue and Speech Attribution,pythia-160m-step512,0.9342571910223931,0.9678571428571429,"All instances show the word ""said"" used as a speech attribution verb following quoted dialogue in journalistic or narrative text.",512
2400,Mathematical Questions and Queries,pythia-160m-step512,0.9385025664174298,0.95,Question marks appearing at the end of mathematical comparison questions or problems.,512
712,Mathematical Problem Statements,pythia-160m-step512,0.8896646714634523,0.8607142857142854,Mathematical contexts involving greatest common factors and least common multiples in algebra problems.,512
1519,Exemplification and Comparison,pythia-160m-step512,0.8917395489158801,0.9607142857142855,"All instances show ""as"" functioning as a preposition introducing examples, consistently appearing in the phrase ""such as"" to indicate exemplification.",512
546,Financial and Monetary Values,pythia-160m-step512,0.9349305092261952,0.7785714285714285,"Numerical components (thousands, millions, dollar signs, commas) that are part of monetary amounts in legal and financial contexts.",512
1275,Academic Abbreviations and Examples,pythia-160m-step1000,0.9563799000099362,0.8678571428571429,"Academic citation markers indicating references to figures, tables, or bibliography items in scholarly publications.",1000
2403,Programming Variables and Identifiers,pythia-160m-step1000,0.9587071418209552,0.95,Variable names and abbreviations in programming and academic contexts,1000
2304,Technical Components and Engineering,pythia-160m-step1000,0.977791814300244,0.9464285714285712,"Technical terms referring to specific components, locations, or entities in electronic, computing, and engineering contexts.",1000
1489,Programming Variables and Functions,pythia-160m-step1000,0.9537369267267204,0.8642857142857141,"Equals signs used as assignment and comparison operators in programming contexts, including URL parameters, configuration settings, and data binding expressions.",1000
1818,Programming Syntax and Code Structure,pythia-160m-step1000,0.9845685872401648,0.8857142857142855,Spaces that appear before single quote marks in code or configuration contexts.,1000
1302,Technical Systems and Electronics,pythia-160m-step1000,0.969025251055026,0.9428571428571427,Technical terms referring to electrical signals in electronic systems and circuits.,1000
129,Programming Syntax and Code Structure,pythia-160m-step1000,0.9821886279366655,0.7392857142857142,Closing bracket characters appearing in various programming and documentation contexts,1000
1310,Mathematical Comparisons and Rankings,pythia-160m-step1000,0.9636333212878119,0.9392857142857142,"Closing parentheses that appear at the end of mathematical expressions, references, or technical statements.",1000
1113,Comparative Conjunctions and Relations,pythia-160m-step1000,0.9874642075098142,0.8357142857142855,"All instances of ""than"" used as a comparative conjunction to introduce the second element in comparisons.",1000
1693,Programming Variables and Identifiers,pythia-160m-step1000,0.9772554036568978,0.9642857142857141,Variable assignment statements in programming code where variables are being assigned values using the equals operator.,1000
796,Logical Conjunctions and Comparisons,pythia-160m-step1000,0.9482277038872808,0.9714285714285713,"The word ""or"" functioning as a conjunction in mathematical comparison questions asking which value is greater, smaller, or bigger.",1000
2713,Organizational Names and Institutions,pythia-160m-step1000,0.9644899659823513,0.9749999999999999,"Words that are part of formal organizational names, web domains, and institutional references.",1000
1467,Thresholds and Requirements,pythia-160m-step1000,0.9518331053238949,0.9535714285714283,Words used in phrases indicating minimum thresholds or requirements <SEP> Words used in comparative mathematical expressions,1000
1703,Time and Duration Expressions,pythia-160m-step1000,0.9827951736771392,0.9357142857142854,"All instances are the word ""years"" used as a unit of time measurement in various contexts describing duration, age, or time periods.",1000
2990,Academic Abbreviations and Examples,pythia-160m-step1000,0.9453460662777788,0.9401254871081572,Bibliography reference codes in academic citation format.,1000
917,Scientific Measurements and Substances,pythia-160m-step1000,0.970808411474902,0.9642857142857141,Electrical measurements and chemical substances in technical and scientific contexts,1000
2200,Quantifiers and Determiners,pythia-160m-step1000,0.9398412439304136,0.9464285714285712,"All instances are the definite article ""the"" preceded by a space, functioning as a determiner before noun phrases.",1000
278,Numbers in Context,pythia-160m-step1000,0.9442065672912704,0.8749999999999999,"The number 17 appearing in various contexts including academic citations, percentages, ages, and publication identifiers",1000
745,Compound Terms and Hyphenation,pythia-160m-step1000,0.9587774417066837,0.95,"Hyphens used as parts of compound adjectives or technical terms, typically connecting numerical or descriptive elements to dimensional, technical, or qualitative descriptors.",1000
2450,Scientific Units and Measurements,pythia-160m-step1000,0.9470618288146833,0.8321428571428571,"Units of measurement (milligrams and milliliters) used in scientific and medical contexts to express concentrations, dosages, and quantities.",1000
2458,Mathematical Comparisons and Rankings,pythia-160m-step1000,0.984120093115886,0.9571428571428571,LaTeX equation labels and HTML attributes for document structure and referencing,1000
2803,Mathematical Variables and Symbols,pythia-160m-step1000,0.9866322438501833,0.932142857142857,"Mathematical equations using ""for"" to indicate solving for a specific variable, with one unrelated usage about cream for soldiers",1000
34,Exemplification and Comparison,pythia-160m-step1000,0.9382360654745323,0.8892857142857141,"All instances are the word ""example"" preceded by a space, used to introduce illustrative cases or instances in explanatory text.",1000
2813,Programming Syntax and Code Structure,pythia-160m-step1000,0.9679975716404535,0.9178571428571428,"Colons used as delimiters or separators in various text formats including code, mathematical expressions, and structured data.",1000
2972,HTML and XML Markup,pythia-160m-step1000,0.9898733054129246,0.9642857142857141,XML/HTML closing tags appearing in structured markup code.,1000
604,Grammatical Function Words,pythia-160m-step1000,0.9677229055698745,0.9464285714285712,"Instances of the preposition ""by"" used to indicate agency or means in various contexts.",1000
2794,Programming Syntax and Code Structure,pythia-160m-step1000,0.9711106514560911,0.9107142857142855,Code snippets showing closing parentheses and semicolons at the end of programming statements or function calls.,1000
2857,Programming Identifiers and Variables,pythia-160m-step1000,0.9491274685581068,0.7964285714285713,"Programming identifiers and field names in code, JSON objects, and database records",1000
1497,Programming Syntax and Code Structure,pythia-160m-step1000,0.9433740860726763,0.8714285714285712,"Closing punctuation marks and XML/code syntax elements that terminate programming constructs, XML tags, or code blocks.",1000
1944,Statistical and Scientific Notation,pythia-160m-step1000,0.9425990724564044,0.8428571428571429,Percentage symbols used to denote numerical proportions or concentrations in scientific and technical contexts.,1000
2980,Numerical Formatting and Punctuation,pythia-160m-step1000,0.9732978504283908,0.9714285714285713,Punctuation marks (periods and commas) used as decimal separators in numerical values.,1000
2953,Web URLs and Internet Addresses,pythia-160m-step1000,0.9461296309094797,0.8107142857142855,Words that are parts of HTTP URLs or web addresses.,1000
602,Mathematical Comparisons and Rankings,pythia-160m-step1000,0.9739551229574972,0.9714285714285713,LaTeX commands and syntax elements used in document formatting and mathematical typesetting.,1000
2268,Programming Syntax and Code Structure,pythia-160m-step1000,0.940470304686327,0.9285714285714284,All instances refer to the hash symbol (#) used in Ruby test descriptions for the String encode and encode! methods.,1000
942,Programming Syntax and Code Structure,pythia-160m-step1000,0.9624336583338793,0.9535714285714283,Semicolons appearing at the end of code statements or declarations in various programming languages.,1000
1570,Grammatical Function Words,pythia-160m-step1000,0.9485740789376085,0.9678571428571429,"The preposition ""of"" used to indicate possession, relationship, or association between nouns in various contexts.",1000
2667,Social Media and Marketing,pythia-160m-step10000,0.9743339933851408,0.8499999999999999,Words referring to social media marketing contexts with some unrelated technical and biblical terms,10000
2981,Temporal Relationships and Sequencing,pythia-160m-step10000,0.9816524366056077,0.8642857142857141,"Temporal prepositions and adverbs indicating time relationships (before, after, basis as in ""regular basis"").",10000
258,Legal and License Text,pythia-160m-step10000,0.9869074043258157,0.9642857142857141,Common words appearing in software license agreements and copyright notices.,10000
1183,Addition and Connection Phrases,pythia-160m-step10000,0.9681721951398434,0.95,"All instances of ""well"" function as part of the conjunctive phrase ""as well as"" used to connect and add additional elements or ideas.",10000
41,Academic Citations and References,pythia-160m-step10000,0.9888875914247113,0.9607142857142855,"Legal case citation abbreviation ""v"" (versus) used to separate parties in court case names.",10000
1042,Verb Forms and Actions,pythia-160m-step10000,0.98078390534276,0.9178571428571428,"Past tense forms of the verb ""to be"" used in passive voice constructions in scientific writing.",10000
2215,Grammatical Function Words,pythia-160m-step10000,0.9904275912126911,0.9464285714285712,"The preposition ""with"" used to indicate accompaniment, partnership, collaboration, or cooperation in various contexts.",10000
1092,Web URLs and Internet Addresses,pythia-160m-step10000,0.985610651055865,0.8678571428571429,URL protocol prefixes and web domain identifiers used in web addresses and hyperlinks.,10000
1587,Academic Abbreviations and Examples,pythia-160m-step10000,0.9858691510660653,0.9714285714285713,"The word ""et"" appearing in academic citation formats, specifically in ""et al."" references used in scholarly literature.",10000
753,Auxiliary and Possessive Verbs,pythia-160m-step10000,0.9891034403202085,0.9464285714285712,"Past and present tense forms of auxiliary and linking verbs (be, was, is, been) used in passive voice constructions and other grammatical structures.",10000
144,Contractions and Informal Language,pythia-160m-step70000,0.9687596888362997,0.8678571428571429,"Contracted forms of ""it is"" and personal pronouns with ""be"" verbs (I'm, it's, we're, they're, you'll, I've) used in informal speech and writing.",70000
1041,Consideration and Decision Making,pythia-160m-step70000,0.9536012525656681,0.8357142857142855,"Words appearing in the common phrase ""take/taking into account"" or ""take/taking into consideration"" used to express the inclusion or consideration of various factors in decision-making or analysis.",70000
1966,Sentence Starters and Discourse Markers,pythia-160m-step100000,0.9773661053456555,0.8928571428571428,"Sentence-initial function words that introduce clauses, including conditional, temporal, spatial, and interrogative markers",100000
